rid,weight
5b859757-8424-4326-8e76-0d105c02a451,0.5656701518590863
5b859959-c676-4d1f-9dd4-cf4fbf13ec4f,0.6561105816702079
5b859889-2b94-4e00-abed-7f7390ad43cf,0.9168828720254083
5b859945-b5c0-41bb-90c0-5fb3f71737d7,0.7623705142466202
5b85993b-074a-4223-9e80-8595412c3f60,0.6070398151523285
5b859868-0f2f-49c3-95c7-de5a8a2216eb,1.7130433119671566
5b859867-76c3-4ecc-9ff7-961b6fe9ee49,2.2626806074363452
5b8599f9-821e-4af1-8a58-6a8c04b290d7,1.0404182026313509
5b859954-f581-4b60-b4fb-c9264196fa47,2.000454114259757
5b8598f2-d31f-4e36-b0a3-e2713c3eddcf,1.2599450745765943
5b859922-93df-4509-ae4c-7a5d6df5bd66,0.7890868590091306
5b859941-a49a-41cd-9450-83e05bdb260e,2.2626806074363452
5b85991d-c3a0-4a22-b644-14004407b13a,0.6061354466214564
5b859935-8895-46d5-b6d7-0790d244304c,1.2580680071295633
5b859949-a723-4b41-ac84-aacf3569b39a,0.9168828720254083
5b85983a-32b2-441c-9d51-db1a812c54d3,0.5656701518590863
5b8597e5-e6bb-4a4c-b13a-c2426e0a8ff8,0.5656701518590863
5b85974d-130f-4c1c-8ad2-e50c6542374e,0.5656701518590863
5b8598dd-5a66-432b-9337-87bb4b7f9655,0.8279442191399489
5b85992c-c2fb-45f9-a2c9-e3d3f5b8cf6c,2.2626806074363452
5b85987e-5afc-4d14-99fe-3532d8e5ceec,0.7623705142466202
5b85991b-0607-415d-bf69-cfea147ede47,0.6092476413773857
5b85993f-b15f-4df3-b8c2-e0ca438ab3f3,1.055014484618271
5b859934-7e11-4fdb-9dfb-7d1c8e388862,0.6801164148302389
5b859a13-a5c6-4e1c-8282-9bf0f252ef1e,2.000454114259757
5b859931-c7bd-4c0d-80d7-db3697a9cd70,0.790264195407109
5b859972-31bd-4f99-ab8a-79bcf1ed281e,1.9703151644885748
5b85991a-ef25-44e9-8668-de6e3548fc44,0.6710474003129215
5b859829-2dc4-4d30-955a-a7b28e3a3d68,0.5656701518590863
5b859990-0def-40a0-8e55-c68fdcaa7753,0.9437685407491698
5b8599bb-5e05-4d20-bc3e-ec3c85578560,0.8759174098945407
5b8599e6-d482-4133-b7d6-a0d4e2a61679,1.055014484618271
5b8597dc-b96d-476b-beb8-f27f8cb9debb,0.6070398151523285
5b8597ea-04ca-4305-9ded-e2bc32ef46d5,1.0814532064343572
5b85993e-4c47-4429-8878-6d355515735a,1.2004555400803696
5b85991d-750d-4ee8-9276-45f881f7ae12,1.6190273872488437
5b859974-8a19-4e0a-b8e5-c13531390c7b,0.9437685407491698
5b8599ba-3a9d-4e1b-b6a0-65fada247ef1,0.6376466277602025
5b85991f-176d-411a-90ce-b366154ecc14,1.401583342728523
5b8598b1-83f5-4c57-a6a6-ef3710563dde,1.0071230628443906
5b8597fc-0b75-47a2-a431-f5be8da2618c,1.3045792955679907
5b859887-c682-4508-a513-b49e13a309eb,0.8656601211121261
5b859922-eb02-4b8d-b345-5c2a3e5e09e4,2.2626806074363452
5b859a79-ac7f-4777-bc74-9c12db760b70,0.5656701518590863
5b8597f4-4d77-401a-99a0-04d1ecfd77a1,0.5656701518590863
5b85994a-88ad-445e-9ec1-e0008150c74c,0.830716054637415
5b8599e2-1d92-4817-9880-8bd0891a10c9,0.5656701518590863
5b8598de-faaa-4658-8ef7-9cf707aabdcb,0.7197797797631398
5b859ab0-a639-4622-b28d-1cdf38cb2590,1.51360319530744
5b859951-7195-427e-9e68-bad38d2d7402,0.8133546858231827
5b85999e-a2bb-4abe-a2ea-4ef34843209b,0.790264195407109
5b859902-f277-4b91-b5b0-5c0cc1e606fb,1.3626028807305564
5b859800-2132-45e5-91ff-31efe6cae45b,0.6955997431411335
5b85993a-b365-4db3-83c7-93134e76d8c2,0.5849961793899939
5b8597dc-1ffa-40f8-bc36-78b8938c6e95,0.5656701518590863
5b85995c-7c94-4254-ac99-052ea896b72b,0.830716054637415
