"","V1","V2"
"6781",5369605,5
"6782",5370126,6
"6783",5370280,1
"6784",5370469,11
"6785",5371131,7
"6786",5371265,3
"6787",5372542,1
"6788",5372634,4
"6789",5373035,4
"6790",5373248,3
"6791",5373674,6
"6792",5374068,9
"6793",5374566,15
"6794",5375797,19
"6795",5379944,1
"6796",5381804,3
"6797",5382882,5
"6798",5383408,4
"6799",5386565,10
"6800",5386618,5
"6801",5388048,2
"6802",5388195,5
"6803",5388275,9
"6804",5388315,1
"6805",5388544,3
"6806",5390456,1
"6807",5390755,3
"6808",5390772,6
"6809",5390945,18
"6810",5391162,3
"6811",5391575,5
"6812",5392646,1
"6813",5393403,4
"6814",5393978,2
"6815",5394528,3
"6816",5394965,1
"6817",5395172,13
"6818",5395314,1
"6819",5395549,17
"6820",5395954,11
"6821",5396039,7
"6822",5396110,13
"6823",5397531,1
"6824",5400004,7
"6825",5400403,0
"6826",5400817,6
"6827",5402010,0
"6828",5402721,3
"6829",5402884,1
"6830",5403440,6
"6831",5404436,0
"6832",5404851,2
"6833",5405625,6
"6834",5405742,3
"6835",5407305,1
"6836",5407545,5
"6837",5408143,5
"6838",5409555,2
"6839",5409649,4
"6840",5409744,9
"6841",5411312,1
"6842",5411932,3
"6843",5413202,8
"6844",5413726,0
"6845",5413777,6
"6846",5414431,1
"6847",5414991,3
"6848",5415374,2
"6849",5415454,0
"6850",5415477,7
"6851",5416078,2
"6852",5416658,3
"6853",5416764,6
"6854",5417139,7
"6855",5417342,14
"6856",5418636,3
"6857",5418792,2
"6858",5418942,8
"6859",5419404,3
"6860",5420005,1
"6861",5420111,2
"6862",5420255,1
"6863",512532,5
"6864",515928,9
"6865",518342,9
"6866",520206,3
"6867",520917,3
"6868",522329,4
"6869",522657,6
"6870",523108,9
"6871",526952,1
"6872",527538,0
"6873",528118,7
"6874",528446,5
"6875",528639,2
"6876",529487,8
"6877",531234,6
"6878",534302,4
"6879",534929,2
"6880",537041,0
"6881",544666,1
"6882",547306,4
"6883",5420538,0
"6884",5420742,2
"6885",5420915,7
"6886",5422365,6
"6887",5422563,2
"6888",5422963,3
"6889",5425363,6
"6890",5425438,21
"6891",5426931,11
"6892",5427584,2
"6893",5428423,4
"6894",5428432,8
"6895",5430882,9
"6896",5431098,1
"6897",5431529,9
"6898",5431759,5
"6899",5433114,10
"6900",5433260,8
"6901",5433720,1
"6902",5434019,1
"6903",5434904,2
"6904",5434967,4
"6905",5435828,0
"6906",5436326,1
"6907",5436691,4
"6908",5437695,1
"6909",5437712,0
"6910",5437803,1
"6911",5439159,3
"6912",5439465,4
"6913",5439554,0
"6914",5439740,2
"6915",5441113,2
"6916",5442402,21
"6917",5443375,9
"6918",5443795,8
"6919",5444339,18
"6920",5446161,5
"6921",5447273,8
"6922",5447766,0
"6923",5447945,9
"6924",5450350,7
"6925",5451287,5
"6926",5451830,0
"6927",5452336,2
"6928",5454349,2
"6929",5454758,3
"6930",5454914,10
"6931",5456613,30
"6932",5457063,3
"6933",5457243,7
"6934",5457468,1
"6935",5458988,36
"6936",5459527,3
"6937",5459810,4
"6938",5461698,0
"6939",5461792,7
"6940",5463592,6
"6941",5464356,3
"6942",5465129,2
"6943",5465453,4
"6944",5465823,3
"6945",5466366,6
"6946",5467161,10
"6947",5467333,15
"6948",5467972,5
"6949",5468084,8
"6950",5468875,7
"6951",5469197,7
"6952",5469268,0
"6953",5469437,7
"6954",5470218,11
"6955",5471277,0
"6956",5472526,7
"6957",5473956,9
"6958",5476777,3
"6959",5478306,1
"6960",5478343,18
"6961",5478353,3
"6962",5478681,3
"6963",5478894,4
"6964",5479551,9
"6965",5480279,1
"6966",5480304,4
"6967",5480957,1
"6968",5481334,9
"6969",5483537,2
"6970",5483757,18
"6971",5483835,0
"6972",5485753,19
"6973",5486244,8
"6974",5487212,3
"6975",5487451,3
"6976",5488072,10
"6977",5488169,4
"6978",5489497,8
"6979",5490828,4
"6980",5491338,2
"6981",5491625,13
"6982",5491766,1
"6983",5492969,1
"6984",5493042,9
"6985",5494087,5
"6986",5494423,11
"6987",5496248,3
"6988",5496358,7
"6989",5497994,9
"6990",5499802,5
"6991",5500556,9
"6992",5501375,7
"6993",5501667,8
"6994",5501871,17
"6995",5503527,7
"6996",5503680,2
"6997",5505692,6
"6998",5511225,3
"6999",5512394,1
"7000",5512553,6
"7001",5513646,4
"7002",5513656,10
"7003",5514032,4
"7004",5514585,7
"7005",5514643,2
"7006",5515730,9
"7007",5516052,8
"7008",5516969,5
"7009",5517992,3
"7010",5518195,6
"7011",5519260,13
"7012",5519419,1
"7013",5519521,0
"7014",5519732,7
"7015",5520521,12
"7016",5522271,15
"7017",5523279,2
"7018",5526194,16
"7019",5527709,1
"7020",5527996,0
"7021",5528415,6
"7022",5528588,2
"7023",5529337,4
"7024",5529829,18
"7025",5530019,0
"7026",5530869,2
"7027",5531262,16
"7028",5531493,1
"7029",5531534,1
"7030",5534353,8
"7031",5535412,0
"7032",5535994,12
"7033",5539337,8
"7034",5539901,4
"7035",5540017,5
"7036",5540291,0
"7037",5540359,2
"7038",5543081,1
"7039",5543214,5
"7040",5544103,7
"7041",5544476,5
"7042",5547656,19
"7043",5548891,1
"7044",5549608,7
"7045",5550213,28
"7046",5550272,8
"7047",5551727,3
"7048",5554917,2
"7049",5555275,8
"7050",5555936,2
"7051",5556023,1
"7052",5556385,10
"7053",5556818,10
"7054",5556961,7
"7055",5557759,10
"7056",5558146,8
"7057",5559215,9
"7058",5559480,3
"7059",5560746,7
"7060",5562120,4
"7061",5563683,1
"7062",5564899,9
"7063",5565737,7
"7064",5565754,8
"7065",5566562,9
"7066",5568285,6
"7067",5569398,6
"7068",5570914,9
"7069",5571120,0
"7070",5572099,19
"7071",5573277,2
"7072",5574423,5
"7073",5574473,6
"7074",5574627,4
"7075",5578915,3
"7076",5581172,26
"7077",5586843,3
"7078",5587588,1
"7079",5589397,1
"7080",5589531,13
"7081",5593386,5
"7082",5598087,3
"7083",548952,4
"7084",549122,5
"7085",550612,0
"7086",550843,4
"7087",552203,1
"7088",553342,10
"7089",557626,4
"7090",558253,8
"7091",560448,1
"7092",561148,8
"7093",561181,19
"7094",561910,3
"7095",564609,2
"7096",564844,3
"7097",565699,9
"7098",565971,9
"7099",568825,11
"7100",569844,9
"7101",571258,4
"7102",571332,7
"7103",5599666,2
"7104",5601403,4
"7105",5603121,17
"7106",5603129,9
"7107",5603308,8
"7108",5606093,8
"7109",5606710,7
"7110",5607320,3
"7111",5608845,5
"7112",5611858,6
"7113",5612554,3
"7114",5613188,2
"7115",5614154,2
"7116",5614396,2
"7117",5615214,0
"7118",5616206,1
"7119",5616349,18
"7120",5616805,4
"7121",5617184,1
"7122",5617762,3
"7123",5618846,7
"7124",5619297,0
"7125",5620340,3
"7126",5626176,5
"7127",5626550,11
"7128",5626642,1
"7129",5627927,13
"7130",5627989,4
"7131",5630826,3
"7132",5632265,14
"7133",5633265,1
"7134",5634690,3
"7135",5635137,4
"7136",5635456,7
"7137",5636015,4
"7138",5637436,13
"7139",5638190,2
"7140",5638372,3
"7141",5638899,2
"7142",5639450,8
"7143",5639818,3
"7144",5641160,7
"7145",5641941,2
"7146",5644323,3
"7147",5645620,4
"7148",5647476,7
"7149",5647514,6
"7150",5648639,4
"7151",5650464,7
"7152",5650932,2
"7153",5651414,7
"7154",5651467,2
"7155",5654005,4
"7156",5656527,2
"7157",5657429,8
"7158",5657576,21
"7159",5659057,9
"7160",5659153,6
"7161",5660153,6
"7162",5660322,4
"7163",5661059,10
"7164",5661625,10
"7165",5661815,16
"7166",5661970,2
"7167",5663338,4
"7168",5663446,3
"7169",5664957,8
"7170",5665251,9
"7171",5665846,16
"7172",5665982,13
"7173",5666570,6
"7174",5666797,14
"7175",5667490,10
"7176",5668199,1
"7177",5668610,1
"7178",5668634,8
"7179",5669482,8
"7180",5670471,3
"7181",5674025,10
"7182",5674100,8
"7183",5675277,18
"7184",5676181,3
"7185",5676236,10
"7186",5677723,1
"7187",5679559,5
"7188",5680009,5
"7189",5685345,2
"7190",5685599,5
"7191",5686778,6
"7192",5687507,16
"7193",5687713,9
"7194",5687765,10
"7195",5687859,6
"7196",5688215,7
"7197",5690672,13
"7198",5691544,5
"7199",5693828,2
"7200",5695924,7
"7201",5696011,3
"7202",5696816,4
"7203",5699346,3
"7204",5700673,2
"7205",5701631,6
"7206",5701716,11
"7207",5706545,3
"7208",5706994,10
"7209",5707552,6
"7210",5709240,11
"7211",5713398,11
"7212",5713528,7
"7213",5714835,3
"7214",5716905,2
"7215",5719535,14
"7216",5720049,4
"7217",5720706,4
"7218",5723951,5
"7219",5724875,3
"7220",5724981,14
"7221",5725752,17
"7222",5727041,2
"7223",5727401,1
"7224",5731283,8
"7225",5731753,28
"7226",5731846,15
"7227",5733919,1
"7228",5734727,4
"7229",5737085,9
"7230",5737142,2
"7231",5738446,3
"7232",5738888,2
"7233",5739456,4
"7234",5741069,3
"7235",5741705,4
"7236",5741913,9
"7237",5743819,6
"7238",5746978,12
"7239",5747946,9
"7240",5750385,7
"7241",5751176,2
"7242",5751417,1
"7243",5751961,2
"7244",5752548,10
"7245",5753637,5
"7246",5754431,10
"7247",5755646,2
"7248",5759825,4
"7249",5760135,11
"7250",5760317,0
"7251",5763217,4
"7252",5763895,3
"7253",5771174,8
"7254",5773988,8
"7255",5775131,6
"7256",5776154,14
"7257",5778383,7
"7258",5781041,3
"7259",5781146,8
"7260",5781835,11
"7261",5785211,5
"7262",5785405,7
"7263",5786173,6
"7264",5786956,6
"7265",5787040,11
"7266",5788003,0
"7267",5789539,33
"7268",5789543,14
"7269",5791024,3
"7270",5791463,4
"7271",5791606,17
"7272",5791986,1
"7273",5792289,2
"7274",5793042,10
"7275",5796655,13
"7276",5798169,9
"7277",5798355,1
"7278",5799545,7
"7279",5800554,18
"7280",5801427,22
"7281",5803043,0
"7282",5804007,11
"7283",5807638,11
"7284",5808135,3
"7285",5808206,6
"7286",5808973,8
"7287",5810687,3
"7288",5812023,0
"7289",5812321,5
"7290",5812883,2
"7291",5813175,4
"7292",5813381,6
"7293",5814076,23
"7294",5814477,1
"7295",5815466,14
"7296",5815848,1
"7297",5816605,0
"7298",5817924,3
"7299",5818045,7
"7300",5818984,2
"7301",5819491,15
"7302",5820229,5
"7303",573132,1
"7304",576484,2
"7305",577073,0
"7306",579766,1
"7307",580220,9
"7308",581767,0
"7309",583611,0
"7310",583621,9
"7311",584784,4
"7312",586613,7
"7313",590320,12
"7314",590738,3
"7315",592766,0
"7316",596503,3
"7317",599846,6
"7318",600610,5
"7319",602947,6
"7320",603616,10
"7321",605101,2
"7322",607160,5
"7323",5821162,4
"7324",5822595,4
"7325",5822620,13
"7326",5823236,3
"7327",5824335,3
"7328",5824763,3
"7329",5826301,4
"7330",5826778,4
"7331",5829271,0
"7332",5830892,14
"7333",5833842,16
"7334",5835237,0
"7335",5838402,1
"7336",5838904,1
"7337",5839246,9
"7338",5840830,2
"7339",5841156,3
"7340",5841470,10
"7341",5841935,7
"7342",5842539,2
"7343",5843839,16
"7344",5843860,6
"7345",5844501,1
"7346",5845149,11
"7347",5845422,7
"7348",5846956,4
"7349",5847077,6
"7350",5847896,8
"7351",5849447,3
"7352",5851129,12
"7353",5851235,4
"7354",5851261,10
"7355",5855314,4
"7356",5856433,10
"7357",5857189,2
"7358",5859432,6
"7359",5859721,0
"7360",5860774,2
"7361",5863248,1
"7362",5863559,11
"7363",5865464,19
"7364",5865553,2
"7365",5866876,2
"7366",5869059,10
"7367",5869412,10
"7368",5869919,3
"7369",5870348,6
"7370",5873282,3
"7371",5873625,0
"7372",5878840,4
"7373",5879506,12
"7374",5879529,5
"7375",5879541,5
"7376",5881234,5
"7377",5882256,9
"7378",5882371,5
"7379",5882890,5
"7380",5883332,3
"7381",5884983,1
"7382",5886628,10
"7383",5888633,10
"7384",5889455,5
"7385",5890581,6
"7386",5891059,2
"7387",5891560,0
"7388",5893500,12
"7389",5894672,20
"7390",5895949,7
"7391",5896554,7
"7392",5897030,2
"7393",5897468,5
"7394",5897608,6
"7395",5900555,1
"7396",5901074,9
"7397",5904381,11
"7398",5904814,7
"7399",5904864,10
"7400",5905126,17
"7401",5905788,8
"7402",5906382,5
"7403",5906631,8
"7404",5909905,5
"7405",5911919,6
"7406",5914346,1
"7407",5915302,11
"7408",5915345,17
"7409",5915789,5
"7410",5917392,8
"7411",5917514,6
"7412",5917919,3
"7413",5919004,6
"7414",5920159,6
"7415",5921039,4
"7416",5922394,4
"7417",5922848,4
"7418",5923667,6
"7419",5924116,3
"7420",5924566,5
"7421",5924821,5
"7422",5925738,8
"7423",5925989,13
"7424",5926164,6
"7425",5926871,8
"7426",5929381,4
"7427",5929666,11
"7428",5930819,13
"7429",5931298,3
"7430",5932765,2
"7431",5932963,2
"7432",5932986,6
"7433",5933435,9
"7434",5934969,12
"7435",5936385,0
"7436",5936511,8
"7437",5937125,7
"7438",5937516,1
"7439",5939259,4
"7440",5940206,0
"7441",5941652,7
"7442",5941699,2
"7443",5944347,3
"7444",5946286,5
"7445",5947746,1
"7446",5948016,4
"7447",5948094,5
"7448",5950663,2
"7449",5954778,4
"7450",5955043,8
"7451",5955184,12
"7452",5957314,9
"7453",5961322,3
"7454",5962046,3
"7455",5962201,18
"7456",5963442,0
"7457",5964319,4
"7458",5965778,3
"7459",5966124,5
"7460",5966159,1
"7461",5966216,8
"7462",5970333,3
"7463",5972515,18
"7464",5973002,2
"7465",5973365,4
"7466",5974446,3
"7467",5976010,10
"7468",5976126,23
"7469",5981912,7
"7470",5983519,5
"7471",5985844,2
"7472",5988668,3
"7473",5989272,2
"7474",5990499,7
"7475",5990918,0
"7476",5991881,4
"7477",5992478,4
"7478",5992558,2
"7479",5996162,7
"7480",5996563,4
"7481",5996852,11
"7482",5996994,3
"7483",5998681,7
"7484",5999145,3
"7485",5999802,1
"7486",6000378,32
"7487",6002153,8
"7488",6007964,3
"7489",6009063,2
"7490",6009298,4
"7491",6015219,1
"7492",6017719,9
"7493",6017816,10
"7494",6019009,4
"7495",6019402,3
"7496",6020380,9
"7497",6020782,9
"7498",6021165,6
"7499",6025606,9
"7500",6027256,13
"7501",6027670,2
"7502",6028642,11
"7503",6029072,4
"7504",6029216,8
"7505",6029346,3
"7506",6031514,8
"7507",6031973,0
"7508",6033117,10
"7509",6035058,6
"7510",6035186,5
"7511",6036791,4
"7512",6037170,5
"7513",6039085,13
"7514",6039475,17
"7515",6039541,5
"7516",6039620,2
"7517",6039839,28
"7518",6039958,25
"7519",6042603,33
"7520",6043077,10
"7521",6045987,2
"7522",6046160,1
"7523",607907,4
"7524",609972,3
"7525",611305,11
"7526",621604,6
"7527",623429,7
"7528",625313,27
"7529",626238,2
"7530",626954,0
"7531",629877,1
"7532",630543,1
"7533",632832,10
"7534",633566,1
"7535",633823,20
"7536",634309,8
"7537",636583,6
"7538",641670,1
"7539",641675,2
"7540",644329,8
"7541",645160,7
"7542",647294,19
"7543",6046271,7
"7544",6047273,12
"7545",6048557,15
"7546",6049077,0
"7547",6049082,1
"7548",6050617,1
"7549",6052160,13
"7550",6052860,13
"7551",6054517,23
"7552",6055906,4
"7553",6056347,7
"7554",6057502,5
"7555",6062320,3
"7556",6063014,12
"7557",6063231,12
"7558",6064942,35
"7559",6065207,10
"7560",6067073,3
"7561",6069482,1
"7562",6073937,9
"7563",6074843,3
"7564",6077494,4
"7565",6078342,17
"7566",6078547,3
"7567",6079788,4
"7568",6081351,9
"7569",6084307,0
"7570",6084588,2
"7571",6086141,0
"7572",6086156,6
"7573",6086355,2
"7574",6087598,4
"7575",6087791,1
"7576",6087855,5
"7577",6088340,2
"7578",6089949,9
"7579",6090990,6
"7580",6091324,4
"7581",6099958,13
"7582",6101949,5
"7583",6102007,13
"7584",6102543,3
"7585",6105054,9
"7586",6105794,12
"7587",6107228,5
"7588",6107589,9
"7589",6109183,3
"7590",6111902,7
"7591",6116995,9
"7592",6117184,5
"7593",6120520,14
"7594",6124469,5
"7595",6124735,13
"7596",6126292,16
"7597",6126511,6
"7598",6128701,6
"7599",6132269,18
"7600",6134411,2
"7601",6135217,4
"7602",6135799,47
"7603",6138036,5
"7604",6139153,6
"7605",6139362,9
"7606",6142541,4
"7607",6142660,12
"7608",6143277,0
"7609",6144769,8
"7610",6145012,8
"7611",6146808,9
"7612",6147157,0
"7613",6150896,7
"7614",6150957,7
"7615",6153367,3
"7616",6153754,11
"7617",6156635,10
"7618",6157613,13
"7619",6158730,9
"7620",6159025,26
"7621",6159539,2
"7622",6160279,14
"7623",6160362,9
"7624",6160647,27
"7625",6160706,4
"7626",6161941,6
"7627",6163123,11
"7628",6164963,19
"7629",6167076,18
"7630",6168752,11
"7631",6174728,12
"7632",6176619,8
"7633",6179536,8
"7634",6180582,16
"7635",6181109,16
"7636",6182025,7
"7637",6184297,23
"7638",6185921,10
"7639",6189990,9
"7640",6190544,9
"7641",6190613,1
"7642",6190879,5
"7643",6192516,1
"7644",6193538,6
"7645",6194626,4
"7646",6199200,10
"7647",6200109,2
"7648",6200794,18
"7649",6201631,9
"7650",6202282,6
"7651",6203987,13
"7652",6204963,12
"7653",6206041,8
"7654",6211538,1
"7655",6212404,7
"7656",6212716,10
"7657",6212932,0
"7658",6214312,4
"7659",6215123,11
"7660",6217034,22
"7661",6218356,9
"7662",6218510,0
"7663",6218521,7
"7664",6221708,3
"7665",6222511,24
"7666",6224029,6
"7667",6224506,4
"7668",6228105,8
"7669",6229709,7
"7670",6230468,9
"7671",6231587,2
"7672",6232553,3
"7673",6236500,6
"7674",6236532,1
"7675",6237848,10
"7676",6239633,0
"7677",6240941,12
"7678",6241082,16
"7679",6241600,19
"7680",6242836,3
"7681",6242896,28
"7682",6244162,7
"7683",6244538,7
"7684",6245802,6
"7685",6251059,11
"7686",6251082,13
"7687",6255855,8
"7688",6258398,9
"7689",6260614,0
"7690",6261104,10
"7691",6262263,13
"7692",6262372,7
"7693",6265158,1
"7694",6266652,6
"7695",6267335,3
"7696",6267373,10
"7697",6267746,9
"7698",6269315,66
"7699",6270115,14
"7700",6271879,1
"7701",6271975,5
"7702",6274498,2
"7703",6277099,6
"7704",6277102,30
"7705",6279632,3
"7706",6284104,5
"7707",6284512,13
"7708",6285765,13
"7709",6286060,8
"7710",6286231,1
"7711",6286232,2
"7712",6290071,8
"7713",6290217,10
"7714",6290304,22
"7715",6290723,8
"7716",6293943,23
"7717",6297395,22
"7718",6301355,12
"7719",6303388,20
"7720",6304144,1
"7721",6304591,11
"7722",6306660,13
"7723",6307544,11
"7724",6308374,1
"7725",6308450,0
"7726",6310077,4
"7727",6310379,2
"7728",6310920,1
"7729",6311514,1
"7730",6312040,23
"7731",6316152,14
"7732",6318251,22
"7733",6319015,22
"7734",6319085,5
"7735",6319857,4
"7736",6319897,11
"7737",6320938,9
"7738",6321672,19
"7739",6323167,18
"7740",6323373,1
"7741",6323750,2
"7742",6324433,4
"7743",647919,4
"7744",648981,30
"7745",649697,6
"7746",651137,7
"7747",652562,4
"7748",653542,4
"7749",655825,4
"7750",658419,16
"7751",661437,13
"7752",662354,4
"7753",663830,3
"7754",664224,15
"7755",665347,13
"7756",665786,6
"7757",667310,5
"7758",667992,14
"7759",668622,1
"7760",669731,0
"7761",671676,11
"7762",673376,19
"7763",6326767,10
"7764",6327042,2
"7765",6327115,6
"7766",6328691,19
"7767",6330593,4
"7768",6330630,0
"7769",6335880,1
"7770",6336985,15
"7771",6339149,12
"7772",6340237,0
"7773",6341274,12
"7774",6341553,9
"7775",6341612,6
"7776",6343641,23
"7777",6345589,7
"7778",6346202,1
"7779",6348661,14
"7780",6348761,9
"7781",6349384,15
"7782",6349508,5
"7783",6349578,5
"7784",6350015,5
"7785",6350849,18
"7786",6351943,13
"7787",6354727,17
"7788",6356392,14
"7789",6356961,3
"7790",6357471,20
"7791",6357487,5
"7792",6357812,3
"7793",6358969,14
"7794",6360324,5
"7795",6361874,5
"7796",6361920,3
"7797",6363078,0
"7798",6366467,0
"7799",6367973,6
"7800",6373570,4
"7801",6375144,9
"7802",6375990,0
"7803",6376168,16
"7804",6376360,2
"7805",6377956,5
"7806",6378919,10
"7807",6379460,13
"7808",6384939,5
"7809",6385542,2
"7810",6386230,6
"7811",6387184,8
"7812",6389398,29
"7813",6389708,4
"7814",6390495,11
"7815",6391611,9
"7816",6391796,6
"7817",6393535,13
"7818",6395958,15
"7819",6396595,5
"7820",6402372,6
"7821",6403157,5
"7822",6403189,1
"7823",6406477,4
"7824",6407616,3
"7825",6409698,15
"7826",6410457,7
"7827",6411800,1
"7828",6412012,7
"7829",6414954,3
"7830",6414994,0
"7831",6415307,0
"7832",6417076,7
"7833",6418412,7
"7834",6421347,13
"7835",6425471,9
"7836",6426141,11
"7837",6426266,8
"7838",6429957,11
"7839",6432006,0
"7840",6432203,23
"7841",6433644,0
"7842",6434578,2
"7843",6435278,5
"7844",6435356,10
"7845",6435648,6
"7846",6435707,0
"7847",6436821,26
"7848",6437482,10
"7849",6437949,1
"7850",6437972,2
"7851",6439927,37
"7852",6444357,0
"7853",6450911,1
"7854",6454327,5
"7855",6457051,10
"7856",6458113,6
"7857",6458751,17
"7858",6458913,3
"7859",6461663,5
"7860",6462166,10
"7861",6462511,4
"7862",6463749,7
"7863",6463918,12
"7864",6465779,1
"7865",6466626,1
"7866",6469231,11
"7867",6470338,9
"7868",6470951,19
"7869",6471977,8
"7870",6472371,0
"7871",6474082,2
"7872",6474873,7
"7873",6475032,7
"7874",6476909,8
"7875",6477115,0
"7876",6479212,4
"7877",6479382,3
"7878",6479586,18
"7879",6480087,5
"7880",6480705,14
"7881",6483591,3
"7882",6483901,2
"7883",6484703,3
"7884",6486436,10
"7885",6487194,13
"7886",6488616,13
"7887",6488631,9
"7888",6488857,1
"7889",6488922,0
"7890",6489204,23
"7891",6489373,5
"7892",6489816,3
"7893",6490140,13
"7894",6491476,8
"7895",6493027,14
"7896",6495479,3
"7897",6496283,1
"7898",6497799,11
"7899",6497959,6
"7900",6498589,1
"7901",6501803,20
"7902",6503034,3
"7903",6503183,6
"7904",6503668,15
"7905",6503973,5
"7906",6504590,14
"7907",6504790,5
"7908",6505074,14
"7909",6506805,2
"7910",6506950,10
"7911",6507479,18
"7912",6510082,7
"7913",6511491,0
"7914",6511987,2
"7915",6512524,5
"7916",6512874,6
"7917",6513337,11
"7918",6513871,0
"7919",6515967,1
"7920",6516442,10
"7921",6517156,13
"7922",6519910,6
"7923",6521477,3
"7924",6522820,2
"7925",6523981,7
"7926",6525236,15
"7927",6526029,20
"7928",6529091,1
"7929",6529125,7
"7930",6529266,7
"7931",6531648,3
"7932",6532219,3
"7933",6532840,14
"7934",6533938,10
"7935",6535460,3
"7936",6535876,0
"7937",6536000,3
"7938",6536007,2
"7939",6536314,1
"7940",6537971,11
"7941",6538020,11
"7942",6538995,5
"7943",6539728,3
"7944",6540116,8
"7945",6540359,1
"7946",6541380,10
"7947",6543093,1
"7948",6543325,0
"7949",6543502,0
"7950",6546006,4
"7951",6546026,4
"7952",6548269,3
"7953",6548507,5
"7954",6550101,1
"7955",6550325,5
"7956",6550434,18
"7957",6550489,1
"7958",6553064,0
"7959",6553591,1
"7960",6555239,3
"7961",6555292,3
"7962",6555406,0
"7963",676168,0
"7964",680509,6
"7965",680993,8
"7966",684088,8
"7967",686068,2
"7968",688016,3
"7969",688829,5
"7970",689979,0
"7971",695308,7
"7972",697578,7
"7973",698338,3
"7974",698575,5
"7975",699507,3
"7976",701298,9
"7977",702664,1
"7978",707285,1
"7979",709725,3
"7980",711139,18
"7981",712248,6
"7982",712840,1
"7983",6555746,4
"7984",6556063,1
"7985",6556167,13
"7986",6556219,16
"7987",6556498,8
"7988",6557030,3
"7989",6557200,0
"7990",6557741,0
"7991",6557758,5
"7992",6558910,29
"7993",6559343,0
"7994",6559805,15
"7995",6560824,5
"7996",6561578,9
"7997",6562516,3
"7998",6562661,12
"7999",6562887,3
"8000",6563620,35
"8001",6563783,3
"8002",6563922,5
"8003",6564279,3
"8004",6566065,13
"8005",6568173,6
"8006",6568517,5
"8007",6569515,6
"8008",6570915,2
"8009",6573128,14
"8010",6574073,5
"8011",6575451,27
"8012",6575555,2
"8013",6575587,12
"8014",6576488,1
"8015",6576541,10
"8016",6577102,6
"8017",6577357,6
"8018",6577570,4
"8019",6579027,6
"8020",6581853,2
"8021",6581953,8
"8022",6582479,2
"8023",6582639,8
"8024",6583674,8
"8025",6583848,0
"8026",6584101,16
"8027",6584485,6
"8028",6585206,2
"8029",6585358,3
"8030",6586138,4
"8031",6586699,8
"8032",6586923,3
"8033",6588363,2
"8034",6588838,4
"8035",6589194,0
"8036",6589282,12
"8037",6597053,36
"8038",6598258,4
"8039",6599028,0
"8040",6600076,1
"8041",6601913,12
"8042",6603406,20
"8043",6604371,11
"8044",6604646,0
"8045",6605516,3
"8046",6605584,3
"8047",6605754,12
"8048",6607127,2
"8049",6607554,3
"8050",6607855,2
"8051",6609004,3
"8052",6609240,19
"8053",6610952,3
"8054",6612115,0
"8055",6613856,7
"8056",6614443,1
"8057",6615363,1
"8058",6616071,3
"8059",6616581,1
"8060",6616687,3
"8061",6616808,2
"8062",6617444,9
"8063",6618196,9
"8064",6618281,20
"8065",6618699,1
"8066",6618932,12
"8067",6620474,3
"8068",6620674,7
"8069",6620723,3
"8070",6622366,0
"8071",6622486,14
"8072",6623198,7
"8073",6626418,6
"8074",6626737,5
"8075",6627151,8
"8076",6627551,1
"8077",6628011,4
"8078",6629282,3
"8079",6630211,2
"8080",6631825,0
"8081",6634257,3
"8082",6635472,0
"8083",6637292,9
"8084",6638081,13
"8085",6638109,14
"8086",6638159,6
"8087",6639891,8
"8088",6643557,1
"8089",6644926,4
"8090",6646086,2
"8091",6646859,3
"8092",6646962,19
"8093",6653836,13
"8094",6654023,4
"8095",6655031,2
"8096",6657640,24
"8097",6658252,6
"8098",6658568,16
"8099",6658988,4
"8100",6661309,16
"8101",6664391,17
"8102",6665817,1
"8103",6666317,0
"8104",6666552,0
"8105",6669361,7
"8106",6671024,5
"8107",6672469,1
"8108",6672858,3
"8109",6676078,6
"8110",6676399,6
"8111",6677290,6
"8112",6677475,5
"8113",6677549,1
"8114",6680467,4
"8115",6681197,5
"8116",6683854,0
"8117",6685957,9
"8118",6687007,3
"8119",6687477,5
"8120",6687865,2
"8121",6688165,13
"8122",6688533,4
"8123",6688577,2
"8124",6693761,17
"8125",6693976,20
"8126",6694544,0
"8127",6695729,18
"8128",6695755,3
"8129",6696542,19
"8130",6697724,6
"8131",6698811,26
"8132",6699505,1
"8133",6699608,0
"8134",6699646,6
"8135",6701003,28
"8136",6706025,19
"8137",6706326,0
"8138",6707425,14
"8139",6707496,44
"8140",6707974,3
"8141",6708456,24
"8142",6710015,18
"8143",6710049,9
"8144",6710283,1
"8145",6711918,17
"8146",6715199,3
"8147",6716274,3
"8148",6716557,1
"8149",6717770,1
"8150",6718753,8
"8151",6719527,0
"8152",6720536,4
"8153",6721162,10
"8154",6721602,4
"8155",6722333,8
"8156",6723084,0
"8157",6723520,2
"8158",6726362,2
"8159",6728945,22
"8160",6730933,12
"8161",6735231,9
"8162",6736974,0
"8163",6737025,11
"8164",6738471,3
"8165",6740225,6
"8166",6740523,13
"8167",6742780,2
"8168",6743152,6
"8169",6743442,19
"8170",6743568,50
"8171",6744978,0
"8172",6753382,1
"8173",6753991,12
"8174",6755143,10
"8175",6758023,5
"8176",6758871,5
"8177",6759569,6
"8178",6759693,11
"8179",6759779,5
"8180",6760102,19
"8181",6760475,11
"8182",6760677,21
"8183",713698,1
"8184",714217,1
"8185",716126,19
"8186",716210,21
"8187",716968,6
"8188",719278,58
"8189",720438,10
"8190",720701,5
"8191",726536,4
"8192",728911,20
