"","V1","V2"
"6170",4570246,65
"6171",4570768,9
"6172",4570873,34
"6173",4570991,70
"6174",4571250,0
"6175",4572529,30
"6176",4575778,4
"6177",4577006,69
"6178",4577292,0
"6179",4577429,75
"6180",4577889,121
"6181",4580149,16
"6182",4583920,76
"6183",417633,55
"6184",420445,79
"6185",421685,8
"6186",423245,25
"6187",424835,29
"6188",425341,0
"6189",425786,13
"6190",427242,4
"6191",427797,2
"6192",429149,3
"6193",432409,3
"6194",434111,16
"6195",434970,7
"6196",436057,2
"6197",436184,9
"6198",438037,8
"6199",438176,12
"6200",438833,12
"6201",439918,3
"6202",440574,31
"6203",4586401,74
"6204",4594685,63
"6205",4597738,23
"6206",4599501,102
"6207",4601232,0
"6208",4602230,14
"6209",4603822,3
"6210",4605142,0
"6211",4605402,0
"6212",4606340,40
"6213",4607453,39
"6214",4608489,122
"6215",4608910,11
"6216",4609335,2
"6217",4611655,21
"6218",4611951,13
"6219",4613241,5
"6220",4614266,18
"6221",4615294,44
"6222",4617390,9
"6223",4621563,73
"6224",4623220,11
"6225",4625400,14
"6226",4628780,19
"6227",4629390,74
"6228",4629732,9
"6229",4629734,119
"6230",4630245,2
"6231",4632727,4
"6232",4634164,25
"6233",4634315,16
"6234",4636049,94
"6235",4637281,152
"6236",4639296,30
"6237",4641878,1
"6238",4642979,47
"6239",4646651,1
"6240",4647817,22
"6241",4648381,11
"6242",4648480,5
"6243",4650388,47
"6244",4650652,22
"6245",4651078,0
"6246",4651106,4
"6247",4651662,8
"6248",4652973,6
"6249",4653192,181
"6250",4653443,13
"6251",4654569,14
"6252",4661219,3
"6253",4664051,17
"6254",4664250,1
"6255",4665278,47
"6256",4665535,9
"6257",4666217,45
"6258",4666764,26
"6259",4666896,12
"6260",4666925,39
"6261",4670562,1
"6262",4672276,8
"6263",4673438,1
"6264",4673535,14
"6265",4675606,138
"6266",4675625,2
"6267",4681386,22
"6268",4682047,9
"6269",4684875,16
"6270",4686710,59
"6271",4686802,65
"6272",4687819,22
"6273",4689310,9
"6274",4690976,8
"6275",4692479,3
"6276",4694396,33
"6277",4696813,11
"6278",4698937,65
"6279",4699318,0
"6280",4699467,73
"6281",4700915,22
"6282",4703169,12
"6283",46565,12
"6284",47496,12
"6285",47757,14
"6286",49053,72
"6287",49240,46
"6288",49397,0
"6289",49837,106
"6290",50037,10
"6291",50982,107
"6292",52036,66
"6293",52660,22
"6294",52982,0
"6295",53251,18
"6296",53492,0
"6297",54039,0
"6298",54151,11
"6299",55254,12
"6300",55975,0
"6301",57845,6
"6302",58201,10
"6303",4705696,1
"6304",4706302,63
"6305",4706926,6
"6306",4708852,10
"6307",4710702,25
"6308",4713180,2
"6309",4715593,5
"6310",4715738,30
"6311",4719154,37
"6312",4719275,18
"6313",4722738,8
"6314",4722865,30
"6315",4726386,45
"6316",4727958,5
"6317",4728528,23
"6318",4729287,18
"6319",4729449,32
"6320",4730538,119
"6321",4732551,10
"6322",4733796,19
"6323",4734606,3
"6324",4735245,0
"6325",4735343,7
"6326",4735834,15
"6327",4735969,32
"6328",4737877,2
"6329",4738169,3
"6330",4739316,16
"6331",4740043,37
"6332",4740871,5
"6333",4746869,50
"6334",4748353,15
"6335",4748720,87
"6336",4749046,85
"6337",4749932,3
"6338",4753061,5
"6339",4755023,5
"6340",4755356,74
"6341",4757207,45
"6342",4757609,12
"6343",4761503,13
"6344",4762997,0
"6345",4767193,109
"6346",4768069,13
"6347",4768408,11
"6348",4770564,8
"6349",4771101,61
"6350",4771620,24
"6351",4774366,66
"6352",4776494,28
"6353",4776805,20
"6354",4781249,8
"6355",4783235,44
"6356",4792225,34
"6357",4793509,30
"6358",4795616,19
"6359",4795777,23
"6360",4797124,9
"6361",4798518,14
"6362",4798955,26
"6363",4802319,1
"6364",4803368,136
"6365",4804561,24
"6366",4804727,12
"6367",4805721,1
"6368",4806440,4
"6369",4806625,22
"6370",4807987,105
"6371",4811182,36
"6372",4814090,55
"6373",4814412,56
"6374",4814638,79
"6375",4815718,63
"6376",4816706,4
"6377",4820347,6
"6378",4822886,0
"6379",4824494,165
"6380",4824772,31
"6381",4826612,9
"6382",4826838,12
"6383",4833508,3
"6384",4834876,35
"6385",4839851,68
"6386",4841194,4
"6387",4842866,16
"6388",4843378,2
"6389",4843379,45
"6390",4844102,21
"6391",4851234,1
"6392",4851620,12
"6393",4854017,0
"6394",4855135,1
"6395",4857446,2
"6396",4859165,4
"6397",4859416,3
"6398",4860337,1
"6399",4861491,1
"6400",4861704,36
"6401",4862141,27
"6402",4865984,86
"6403",4866489,69
"6404",4866688,18
"6405",4867294,13
"6406",4867558,60
"6407",4868763,3
"6408",4868779,2
"6409",4872040,3
"6410",4873885,1
"6411",4875489,15
"6412",4878881,3
"6413",4879456,20
"6414",4881448,42
"6415",4881528,44
"6416",4881568,0
"6417",4882764,126
"6418",4884072,48
"6419",4885506,25
"6420",4886819,4
"6421",4889891,8
"6422",4891447,1
"6423",440591,1
"6424",443444,3
"6425",445980,5
"6426",446027,1
"6427",448512,5
"6428",451060,4
"6429",458059,9
"6430",459417,0
"6431",464686,7
"6432",465756,51
"6433",468065,0
"6434",469515,1
"6435",475136,26
"6436",476535,5
"6437",480715,13
"6438",482859,0
"6439",484542,32
"6440",486276,0
"6441",486774,12
"6442",487859,8
"6443",4891876,22
"6444",4893424,12
"6445",4894104,47
"6446",4894483,44
"6447",4896319,4
"6448",4899137,3
"6449",4902309,0
"6450",4904333,4
"6451",4904424,8
"6452",4908931,11
"6453",4911688,76
"6454",4911724,73
"6455",4914238,3
"6456",4916355,361
"6457",4916453,8
"6458",4916997,0
"6459",4917411,16
"6460",4917764,72
"6461",4923523,5
"6462",4923931,5
"6463",4924899,38
"6464",4927337,12
"6465",4927488,1
"6466",4930029,10
"6467",4930386,146
"6468",4931274,3
"6469",4932880,15
"6470",4932890,54
"6471",4934022,390
"6472",4935945,3
"6473",4938947,48
"6474",4939361,59
"6475",4939554,23
"6476",4945639,10
"6477",4946855,5
"6478",4947223,33
"6479",4949182,14
"6480",4953927,0
"6481",4956398,17
"6482",4958808,29
"6483",4960334,2
"6484",4960391,81
"6485",4961916,100
"6486",4962153,10
"6487",4962770,9
"6488",4963029,1
"6489",4963440,11
"6490",4967455,55
"6491",4968404,2
"6492",4971729,2
"6493",4975006,5
"6494",4978092,1
"6495",4981445,3
"6496",4981972,45
"6497",4988911,2
"6498",4990634,47
"6499",4990857,117
"6500",4992741,9
"6501",4993296,47
"6502",4993569,115
"6503",4995900,8
"6504",4996533,15
"6505",4996852,21
"6506",4997091,30
"6507",4997254,14
"6508",4997319,5
"6509",4997897,0
"6510",4998625,28
"6511",4998703,137
"6512",4999444,50
"6513",5002075,10
"6514",5004010,0
"6515",5004175,66
"6516",5009040,34
"6517",5012229,14
"6518",5013507,12
"6519",5014938,5
"6520",5015545,13
"6521",5015871,22
"6522",5019164,118
"6523",5022593,3
"6524",5025008,92
"6525",5025748,7
"6526",5027833,57
"6527",5028111,30
"6528",5028156,20
"6529",5028954,35
"6530",5029204,16
"6531",5029353,29
"6532",5030534,21
"6533",5032641,7
"6534",5033539,44
"6535",5037048,14
"6536",5038405,17
"6537",5038912,2
"6538",5039025,1
"6539",5039353,38
"6540",5039497,35
"6541",5042254,59
"6542",5042309,11
"6543",5042662,11
"6544",5043263,59
"6545",5043624,120
"6546",5045951,0
"6547",5046354,90
"6548",5047097,20
"6549",5051493,260
"6550",5051951,1
"6551",5052714,1
"6552",5053126,1
"6553",5053206,60
"6554",5053305,23
"6555",5053409,0
"6556",5056783,9
"6557",5058315,9
"6558",5058915,2
"6559",5059433,129
"6560",5060151,1
"6561",5063957,46
"6562",5065940,41
"6563",5067213,1
"6564",5069106,586
"6565",5069361,1
"6566",5069676,22
"6567",5072072,3
"6568",5073199,10
"6569",5074197,84
"6570",5075453,32
"6571",5075503,4
"6572",5075721,1
"6573",5079646,29
"6574",5082280,43
"6575",5083363,84
"6576",5083684,90
"6577",5084678,362
"6578",5087600,33
"6579",5089978,9
"6580",5090108,16
"6581",5091331,124
"6582",5093399,3
"6583",5094593,38
"6584",5096765,8
"6585",5104427,4
"6586",5105458,26
"6587",5105848,74
"6588",5106026,47
"6589",5106163,2
"6590",5106679,2
"6591",5108576,112
"6592",5110151,37
"6593",5110757,5
"6594",5112751,26
"6595",5113168,32
"6596",5114522,2
"6597",5116121,6
"6598",5116734,11
"6599",5124951,11
"6600",5127590,14
"6601",5131681,14
"6602",5133762,9
"6603",5134996,62
"6604",5135162,103
"6605",5136000,0
"6606",5137188,6
"6607",5140072,8
"6608",5140537,3
"6609",5140661,161
"6610",5141336,6
"6611",5141623,2
"6612",5141865,63
"6613",5142535,9
"6614",5143425,215
"6615",5145975,59
"6616",5147491,36
"6617",5148545,64
"6618",5148832,15
"6619",5149187,36
"6620",5150436,17
"6621",5151374,64
"6622",5153773,99
"6623",5154840,123
"6624",5163350,47
"6625",5164593,45
"6626",5166118,61
"6627",5168358,38
"6628",5171316,10
"6629",5172230,60
"6630",5172261,52
"6631",5176624,31
"6632",5178381,64
"6633",5180187,22
"6634",5180945,3
"6635",5181694,39
"6636",5181750,97
"6637",5182196,7
"6638",5182475,15
"6639",5192530,0
"6640",5193514,1
"6641",5193629,81
"6642",5193873,31
"6643",488279,0
"6644",488684,37
"6645",488760,78
"6646",488925,7
"6647",489655,11
"6648",490293,2
"6649",490482,11
"6650",491086,25
"6651",491917,13
"6652",492084,3
"6653",493858,8
"6654",494044,2
"6655",497586,10
"6656",501670,0
"6657",504293,2
"6658",505805,39
"6659",505945,5
"6660",507910,8
"6661",508961,10
"6662",510194,8
"6663",5198393,51
"6664",5198814,119
"6665",5199310,7
"6666",5199424,28
"6667",5200790,39
"6668",5203465,27
"6669",5204958,103
"6670",5210039,44
"6671",5210709,1
"6672",5213376,5
"6673",5216583,23
"6674",5218704,40
"6675",5219893,1
"6676",5220374,30
"6677",5221205,64
"6678",5222236,12
"6679",5222346,186
"6680",5222819,105
"6681",5223215,162
"6682",5224302,44
"6683",5224993,0
"6684",5224999,8
"6685",5225691,11
"6686",5230038,93
"6687",5233167,3
"6688",5233173,17
"6689",5233569,2
"6690",5234363,65
"6691",5234527,0
"6692",5236683,59
"6693",5238446,130
"6694",5238653,75
"6695",5239474,33
"6696",5243264,4
"6697",5244084,11
"6698",5244324,118
"6699",5244987,17
"6700",5245218,0
"6701",5249022,3
"6702",5249696,52
"6703",5251287,2
"6704",5251372,3
"6705",5254958,0
"6706",5256801,8
"6707",5257440,33
"6708",5258441,16
"6709",5258843,13
"6710",5262745,8
"6711",5264206,2
"6712",5268935,68
"6713",5269085,31
"6714",5271019,8
"6715",5271162,15
"6716",5271884,11
"6717",5272280,59
"6718",5272714,16
"6719",5274172,33
"6720",5274541,25
"6721",5277943,1
"6722",5279927,9
"6723",5280258,365
"6724",5281006,25
"6725",5281412,4
"6726",5285120,3
"6727",5289063,3
"6728",5290245,31
"6729",5291102,1
"6730",5291497,3
"6731",5293260,0
"6732",5299209,21
"6733",5299241,32
"6734",5299687,20
"6735",5300381,12
"6736",5300515,21
"6737",5300575,23
"6738",5303613,51
"6739",5304277,2
"6740",5308490,55
"6741",5309025,32
"6742",5309465,9
"6743",5310187,36
"6744",5313631,26
"6745",5313890,21
"6746",5314279,6
"6747",5319551,0
"6748",5321048,10
"6749",5329012,60
"6750",5332321,37
"6751",5335118,96
"6752",5336097,12
"6753",5336398,20
"6754",5336865,40
"6755",5339148,25
"6756",5339573,49
"6757",5340280,26
"6758",5340921,6
"6759",5341720,6
"6760",5342384,324
"6761",5346835,8
"6762",5350000,51
"6763",5350589,16
"6764",5351789,7
"6765",5352649,59
"6766",5352660,2
"6767",5353429,7
"6768",5354857,21
"6769",5354882,84
"6770",5355444,8
"6771",5357203,0
"6772",5358473,24
"6773",5359486,4
"6774",5363085,11
"6775",5363261,84
"6776",5364161,5
"6777",5364255,2
"6778",5366875,16
"6779",5367169,4
"6780",5368587,40
"6781",5369605,13
"6782",5370126,44
"6783",5370280,1
"6784",5370469,58
"6785",5371131,24
"6786",5371265,5
"6787",5372542,5
"6788",5372634,11
"6789",5373035,9
"6790",5373248,4
"6791",5373674,18
"6792",5374068,21
"6793",5374566,43
"6794",5375797,69
"6795",5379944,1
"6796",5381804,22
"6797",5382882,13
"6798",5383408,6
"6799",5386565,14
"6800",5386618,10
"6801",5388048,13
"6802",5388195,25
"6803",5388275,103
"6804",5388315,1
"6805",5388544,33
"6806",5390456,1
"6807",5390755,9
"6808",5390772,13
"6809",5390945,65
"6810",5391162,33
"6811",5391575,12
"6812",5392646,4
"6813",5393403,25
"6814",5393978,5
"6815",5394528,7
"6816",5394965,1
"6817",5395172,33
"6818",5395314,1
"6819",5395549,74
"6820",5395954,147
"6821",5396039,11
"6822",5396110,77
"6823",5397531,1
"6824",5400004,48
"6825",5400403,0
"6826",5400817,6
"6827",5402010,0
"6828",5402721,6
"6829",5402884,1
"6830",5403440,14
"6831",5404436,0
"6832",5404851,3
"6833",5405625,8
"6834",5405742,13
"6835",5407305,2
"6836",5407545,7
"6837",5408143,14
"6838",5409555,2
"6839",5409649,27
"6840",5409744,42
"6841",5411312,55
"6842",5411932,12
"6843",5413202,17
"6844",5413726,0
"6845",5413777,7
"6846",5414431,1
"6847",5414991,5
"6848",5415374,8
"6849",5415454,0
"6850",5415477,10
"6851",5416078,3
"6852",5416658,8
"6853",5416764,15
"6854",5417139,10
"6855",5417342,19
"6856",5418636,4
"6857",5418792,5
"6858",5418942,80
"6859",5419404,5
"6860",5420005,1
"6861",5420111,3
"6862",5420255,1
"6863",512532,5
"6864",515928,47
"6865",518342,32
"6866",520206,9
"6867",520917,19
"6868",522329,11
"6869",522657,21
"6870",523108,18
"6871",526952,2
"6872",527538,0
"6873",528118,13
"6874",528446,9
"6875",528639,7
"6876",529487,11
"6877",531234,13
"6878",534302,12
"6879",534929,2
"6880",537041,0
"6881",544666,5
"6882",547306,8
"6883",5420538,0
"6884",5420742,2
"6885",5420915,61
"6886",5422365,12
"6887",5422563,2
"6888",5422963,3
"6889",5425363,14
"6890",5425438,174
"6891",5426931,40
"6892",5427584,4
"6893",5428423,5
"6894",5428432,15
"6895",5430882,54
"6896",5431098,3
"6897",5431529,54
"6898",5431759,8
"6899",5433114,17
"6900",5433260,13
"6901",5433720,1
"6902",5434019,1
"6903",5434904,2
"6904",5434967,6
"6905",5435828,0
"6906",5436326,1
"6907",5436691,10
"6908",5437695,1
"6909",5437712,0
"6910",5437803,1
"6911",5439159,3
"6912",5439465,5
"6913",5439554,0
"6914",5439740,3
"6915",5441113,3
"6916",5442402,79
"6917",5443375,34
"6918",5443795,25
"6919",5444339,46
"6920",5446161,10
"6921",5447273,62
"6922",5447766,0
"6923",5447945,31
"6924",5450350,16
"6925",5451287,7
"6926",5451830,0
"6927",5452336,6
"6928",5454349,7
"6929",5454758,3
"6930",5454914,13
"6931",5456613,97
"6932",5457063,10
"6933",5457243,11
"6934",5457468,1
"6935",5458988,61
"6936",5459527,11
"6937",5459810,5
"6938",5461698,0
"6939",5461792,14
"6940",5463592,32
"6941",5464356,3
"6942",5465129,3
"6943",5465453,5
"6944",5465823,4
"6945",5466366,25
"6946",5467161,14
"6947",5467333,22
"6948",5467972,6
"6949",5468084,34
"6950",5468875,11
"6951",5469197,10
"6952",5469268,0
"6953",5469437,46
"6954",5470218,13
"6955",5471277,0
"6956",5472526,7
"6957",5473956,13
"6958",5476777,48
"6959",5478306,1
"6960",5478343,25
"6961",5478353,3
"6962",5478681,4
"6963",5478894,11
"6964",5479551,10
"6965",5480279,1
"6966",5480304,9
"6967",5480957,1
"6968",5481334,52
"6969",5483537,6
"6970",5483757,27
"6971",5483835,0
"6972",5485753,124
"6973",5486244,13
"6974",5487212,5
"6975",5487451,4
"6976",5488072,21
"6977",5488169,8
"6978",5489497,13
"6979",5490828,4
"6980",5491338,2
"6981",5491625,24
"6982",5491766,1
"6983",5492969,1
"6984",5493042,13
"6985",5494087,6
"6986",5494423,61
"6987",5496248,4
"6988",5496358,8
"6989",5497994,13
"6990",5499802,5
"6991",5500556,15
"6992",5501375,9
"6993",5501667,21
"6994",5501871,41
"6995",5503527,27
"6996",5503680,2
"6997",5505692,17
"6998",5511225,3
"6999",5512394,2
"7000",5512553,11
"7001",5513646,7
"7002",5513656,26
"7003",5514032,6
"7004",5514585,31
"7005",5514643,6
"7006",5515730,14
"7007",5516052,58
"7008",5516969,16
"7009",5517992,3
"7010",5518195,14
"7011",5519260,68
"7012",5519419,1
"7013",5519521,0
"7014",5519732,20
"7015",5520521,37
"7016",5522271,107
"7017",5523279,4
"7018",5526194,54
"7019",5527709,6
"7020",5527996,0
"7021",5528415,32
"7022",5528588,2
"7023",5529337,5
"7024",5529829,180
"7025",5530019,0
"7026",5530869,2
"7027",5531262,62
"7028",5531493,1
"7029",5531534,1
"7030",5534353,10
"7031",5535412,0
"7032",5535994,27
"7033",5539337,32
"7034",5539901,7
"7035",5540017,10
"7036",5540291,0
"7037",5540359,3
"7038",5543081,1
"7039",5543214,16
"7040",5544103,24
"7041",5544476,26
"7042",5547656,32
"7043",5548891,1
"7044",5549608,38
"7045",5550213,106
"7046",5550272,12
"7047",5551727,6
"7048",5554917,2
"7049",5555275,15
"7050",5555936,2
"7051",5556023,1
"7052",5556385,11
"7053",5556818,64
"7054",5556961,14
"7055",5557759,18
"7056",5558146,34
"7057",5559215,11
"7058",5559480,9
"7059",5560746,13
"7060",5562120,7
"7061",5563683,1
"7062",5564899,24
"7063",5565737,12
"7064",5565754,16
"7065",5566562,17
"7066",5568285,22
"7067",5569398,22
"7068",5570914,25
"7069",5571120,0
"7070",5572099,93
"7071",5573277,4
"7072",5574423,6
"7073",5574473,16
"7074",5574627,22
"7075",5578915,7
"7076",5581172,164
"7077",5586843,4
"7078",5587588,1
"7079",5589397,1
"7080",5589531,36
"7081",5593386,23
"7082",5598087,4
"7083",548952,4
"7084",549122,13
"7085",550612,0
"7086",550843,10
"7087",552203,1
"7088",553342,24
"7089",557626,52
"7090",558253,13
"7091",560448,19
"7092",561148,13
"7093",561181,66
"7094",561910,15
"7095",564609,7
"7096",564844,4
"7097",565699,31
"7098",565971,29
"7099",568825,108
"7100",569844,19
"7101",571258,5
"7102",571332,23
"7103",5599666,3
"7104",5601403,11
"7105",5603121,118
"7106",5603129,29
"7107",5603308,23
"7108",5606093,21
"7109",5606710,8
"7110",5607320,22
"7111",5608845,18
"7112",5611858,20
"7113",5612554,3
"7114",5613188,15
"7115",5614154,3
"7116",5614396,9
"7117",5615214,0
"7118",5616206,5
"7119",5616349,45
"7120",5616805,34
"7121",5617184,1
"7122",5617762,4
"7123",5618846,56
"7124",5619297,0
"7125",5620340,9
"7126",5626176,25
"7127",5626550,15
"7128",5626642,2
"7129",5627927,100
"7130",5627989,21
"7131",5630826,3
"7132",5632265,34
"7133",5633265,9
"7134",5634690,12
"7135",5635137,7
"7136",5635456,70
"7137",5636015,7
"7138",5637436,45
"7139",5638190,2
"7140",5638372,16
"7141",5638899,11
"7142",5639450,67
"7143",5639818,6
"7144",5641160,15
"7145",5641941,2
"7146",5644323,10
"7147",5645620,5
"7148",5647476,20
"7149",5647514,21
"7150",5648639,14
"7151",5650464,20
"7152",5650932,8
"7153",5651414,27
"7154",5651467,8
"7155",5654005,23
"7156",5656527,2
"7157",5657429,69
"7158",5657576,57
"7159",5659057,27
"7160",5659153,12
"7161",5660153,12
"7162",5660322,5
"7163",5661059,21
"7164",5661625,13
"7165",5661815,19
"7166",5661970,5
"7167",5663338,19
"7168",5663446,14
"7169",5664957,17
"7170",5665251,22
"7171",5665846,47
"7172",5665982,18
"7173",5666570,20
"7174",5666797,88
"7175",5667490,19
"7176",5668199,2
"7177",5668610,2
"7178",5668634,19
"7179",5669482,33
"7180",5670471,5
"7181",5674025,19
"7182",5674100,19
"7183",5675277,23
"7184",5676181,8
"7185",5676236,27
"7186",5677723,1
"7187",5679559,8
"7188",5680009,7
"7189",5685345,3
"7190",5685599,17
"7191",5686778,20
"7192",5687507,40
"7193",5687713,21
"7194",5687765,30
"7195",5687859,25
"7196",5688215,7
"7197",5690672,42
"7198",5691544,24
"7199",5693828,4
"7200",5695924,8
"7201",5696011,4
"7202",5696816,7
"7203",5699346,4
"7204",5700673,2
"7205",5701631,20
"7206",5701716,92
"7207",5706545,3
"7208",5706994,21
"7209",5707552,12
"7210",5709240,19
"7211",5713398,38
"7212",5713528,21
"7213",5714835,35
"7214",5716905,2
"7215",5719535,31
"7216",5720049,7
"7217",5720706,6
"7218",5723951,10
"7219",5724875,6
"7220",5724981,50
"7221",5725752,127
"7222",5727041,2
"7223",5727401,1
"7224",5731283,19
"7225",5731753,79
"7226",5731846,48
"7227",5733919,2
"7228",5734727,6
"7229",5737085,13
"7230",5737142,6
"7231",5738446,34
"7232",5738888,2
"7233",5739456,9
"7234",5741069,7
"7235",5741705,15
"7236",5741913,69
"7237",5743819,30
"7238",5746978,113
"7239",5747946,17
"7240",5750385,22
"7241",5751176,6
"7242",5751417,3
"7243",5751961,23
"7244",5752548,59
"7245",5753637,12
"7246",5754431,31
"7247",5755646,3
"7248",5759825,4
"7249",5760135,23
"7250",5760317,0
"7251",5763217,10
"7252",5763895,4
"7253",5771174,116
"7254",5773988,28
"7255",5775131,7
"7256",5776154,108
"7257",5778383,56
"7258",5781041,6
"7259",5781146,9
"7260",5781835,27
"7261",5785211,109
"7262",5785405,13
"7263",5786173,40
"7264",5786956,34
"7265",5787040,34
"7266",5788003,0
"7267",5789539,126
"7268",5789543,52
"7269",5791024,7
"7270",5791463,10
"7271",5791606,31
"7272",5791986,1
"7273",5792289,3
"7274",5793042,41
"7275",5796655,17
"7276",5798169,21
"7277",5798355,1
"7278",5799545,22
"7279",5800554,56
"7280",5801427,68
"7281",5803043,0
"7282",5804007,131
"7283",5807638,85
"7284",5808135,10
"7285",5808206,17
"7286",5808973,25
"7287",5810687,3
"7288",5812023,0
"7289",5812321,29
"7290",5812883,2
"7291",5813175,6
"7292",5813381,47
"7293",5814076,74
"7294",5814477,2
"7295",5815466,57
"7296",5815848,1
"7297",5816605,0
"7298",5817924,10
"7299",5818045,22
"7300",5818984,2
"7301",5819491,25
"7302",5820229,42
"7303",573132,1
"7304",576484,3
"7305",577073,0
"7306",579766,1
"7307",580220,51
"7308",581767,0
"7309",583611,0
"7310",583621,29
"7311",584784,4
"7312",586613,19
"7313",590320,34
"7314",590738,6
"7315",592766,0
"7316",596503,6
"7317",599846,14
"7318",600610,9
"7319",602947,28
"7320",603616,50
"7321",605101,3
"7322",607160,8
"7323",5821162,5
"7324",5822595,7
"7325",5822620,76
"7326",5823236,4
"7327",5824335,4
"7328",5824763,8
"7329",5826301,19
"7330",5826778,31
"7331",5829271,0
"7332",5830892,60
"7333",5833842,58
"7334",5835237,0
"7335",5838402,1
"7336",5838904,1
"7337",5839246,19
"7338",5840830,2
"7339",5841156,3
"7340",5841470,49
"7341",5841935,7
"7342",5842539,5
"7343",5843839,62
"7344",5843860,10
"7345",5844501,1
"7346",5845149,17
"7347",5845422,20
"7348",5846956,34
"7349",5847077,11
"7350",5847896,19
"7351",5849447,8
"7352",5851129,46
"7353",5851235,10
"7354",5851261,14
"7355",5855314,29
"7356",5856433,44
"7357",5857189,15
"7358",5859432,18
"7359",5859721,0
"7360",5860774,4
"7361",5863248,1
"7362",5863559,52
"7363",5865464,64
"7364",5865553,4
"7365",5866876,4
"7366",5869059,46
"7367",5869412,75
"7368",5869919,9
"7369",5870348,16
"7370",5873282,9
"7371",5873625,0
"7372",5878840,7
"7373",5879506,52
"7374",5879529,5
"7375",5879541,9
"7376",5881234,11
"7377",5882256,36
"7378",5882371,16
"7379",5882890,14
"7380",5883332,5
"7381",5884983,1
"7382",5886628,36
"7383",5888633,10
"7384",5889455,16
"7385",5890581,19
"7386",5891059,2
"7387",5891560,0
"7388",5893500,121
"7389",5894672,32
"7390",5895949,32
"7391",5896554,59
"7392",5897030,2
"7393",5897468,6
"7394",5897608,15
"7395",5900555,1
"7396",5901074,25
"7397",5904381,53
"7398",5904814,23
"7399",5904864,25
"7400",5905126,72
"7401",5905788,20
"7402",5906382,11
"7403",5906631,16
"7404",5909905,14
"7405",5911919,21
"7406",5914346,1
"7407",5915302,130
"7408",5915345,38
"7409",5915789,6
"7410",5917392,19
"7411",5917514,12
"7412",5917919,5
"7413",5919004,10
"7414",5920159,12
"7415",5921039,43
"7416",5922394,43
"7417",5922848,7
"7418",5923667,8
"7419",5924116,3
"7420",5924566,6
"7421",5924821,28
"7422",5925738,12
"7423",5925989,82
"7424",5926164,15
"7425",5926871,34
"7426",5929381,7
"7427",5929666,40
"7428",5930819,114
"7429",5931298,4
"7430",5932765,10
"7431",5932963,10
"7432",5932986,19
"7433",5933435,27
"7434",5934969,53
"7435",5936385,0
"7436",5936511,15
"7437",5937125,46
"7438",5937516,5
"7439",5939259,18
"7440",5940206,0
"7441",5941652,67
"7442",5941699,3
"7443",5944347,5
"7444",5946286,62
"7445",5947746,1
"7446",5948016,10
"7447",5948094,41
"7448",5950663,3
"7449",5954778,8
"7450",5955043,50
"7451",5955184,87
"7452",5957314,55
"7453",5961322,42
"7454",5962046,5
"7455",5962201,83
"7456",5963442,0
"7457",5964319,152
"7458",5965778,19
"7459",5966124,11
"7460",5966159,1
"7461",5966216,57
"7462",5970333,4
"7463",5972515,62
"7464",5973002,4
"7465",5973365,23
"7466",5974446,4
"7467",5976010,59
"7468",5976126,40
"7469",5981912,8
"7470",5983519,6
"7471",5985844,2
"7472",5988668,4
"7473",5989272,2
"7474",5990499,46
"7475",5990918,0
"7476",5991881,10
"7477",5992478,29
"7478",5992558,4
"7479",5996162,18
"7480",5996563,9
"7481",5996852,55
"7482",5996994,8
"7483",5998681,12
"7484",5999145,43
"7485",5999802,1
"7486",6000378,82
"7487",6002153,12
"7488",6007964,8
"7489",6009063,3
"7490",6009298,10
"7491",6015219,1
"7492",6017719,37
"7493",6017816,25
"7494",6019009,16
"7495",6019402,12
"7496",6020380,21
"7497",6020782,43
"7498",6021165,28
"7499",6025606,47
"7500",6027256,41
"7501",6027670,41
"7502",6028642,57
"7503",6029072,8
"7504",6029216,58
"7505",6029346,4
"7506",6031514,10
"7507",6031973,0
"7508",6033117,36
"7509",6035058,29
"7510",6035186,18
"7511",6036791,44
"7512",6037170,45
"7513",6039085,28
"7514",6039475,47
"7515",6039541,5
"7516",6039620,5
"7517",6039839,59
"7518",6039958,156
"7519",6042603,83
"7520",6043077,29
"7521",6045987,3
"7522",6046160,1
"7523",607907,20
"7524",609972,8
"7525",611305,71
"7526",621604,33
"7527",623429,21
"7528",625313,281
"7529",626238,6
"7530",626954,0
"7531",629877,1
"7532",630543,4
"7533",632832,18
"7534",633566,1
"7535",633823,167
"7536",634309,24
"7537",636583,15
"7538",641670,1
"7539",641675,2
"7540",644329,16
"7541",645160,138
"7542",647294,61
"7543",6046271,25
"7544",6047273,37
"7545",6048557,67
"7546",6049077,0
"7547",6049082,1
"7548",6050617,1
"7549",6052160,119
"7550",6052860,63
"7551",6054517,86
"7552",6055906,9
"7553",6056347,8
"7554",6057502,23
"7555",6062320,4
"7556",6063014,32
"7557",6063231,74
"7558",6064942,54
"7559",6065207,21
"7560",6067073,4
"7561",6069482,1
"7562",6073937,43
"7563",6074843,3
"7564",6077494,5
"7565",6078342,51
"7566",6078547,10
"7567",6079788,4
"7568",6081351,112
"7569",6084307,0
"7570",6084588,3
"7571",6086141,0
"7572",6086156,47
"7573",6086355,2
"7574",6087598,14
"7575",6087791,1
"7576",6087855,13
"7577",6088340,3
"7578",6089949,18
"7579",6090990,57
"7580",6091324,11
"7581",6099958,25
"7582",6101949,19
"7583",6102007,65
"7584",6102543,6
