"r_id","r_gender","r_age","r_educ","r_income","r_party","r_strength","r_lean","profile","access","balcony","bar","boats","call","cars","cfloor","cfurniture","channels","chocolate","cinternet","closet","coffee","color","cview","decor","door","elevators","fan","flooring","food","hallway","hours","kitchen","lamps","lights","linens","menu","office","parking","pillows","scent","service","shower","sinks","size","theme","thermo","towels","tv","valet","windows"
"R_Uzj5m004oJhoYb7",1,25,3,2,3,NA,0,3,3,1,3,2,2,2,1,2,3,3,2,1,3,3,1,2,2,1,1,3,1,3,3,2,1,2,1,1,1,2,4,1,1,3,2,1,2,2,1,1,1,1
"R_UzNDLfbkfaxWqOd",1,28,5,3,3,NA,-1,1,3,1,3,2,2,3,3,1,1,1,1,1,3,1,1,2,1,1,2,1,2,1,3,1,2,2,1,2,2,1,4,1,4,3,2,2,3,3,1,2,1,1
"R_UzNDLfbkfaxWqOd",1,28,5,3,3,NA,-1,2,3,1,1,1,2,1,3,2,1,4,1,1,2,4,2,1,2,1,2,1,1,2,3,1,1,2,1,2,2,3,3,3,4,2,2,1,2,2,1,1,2,1
"R_UzNDLfbkfaxWqOd",1,28,5,3,3,NA,-1,3,1,2,2,2,2,1,1,1,1,4,1,2,2,3,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,2,3,2,1,2,1,2,1,3,1,1,2,1
"R_UzoEZDVGkRIpM0V",2,56,2,1,2,0,NA,1,2,1,3,1,1,3,1,1,1,4,1,2,1,4,2,2,1,2,2,3,4,3,1,2,2,2,1,1,1,3,3,3,4,1,2,3,3,2,1,2,1,1
"R_UzoEZDVGkRIpM0V",2,56,2,1,2,0,NA,2,2,1,3,1,1,3,1,1,1,4,1,2,1,4,2,2,1,2,2,3,4,3,1,2,2,2,1,1,1,3,3,3,4,1,2,3,3,2,1,2,1,1
"R_UzoEZDVGkRIpM0V",2,56,2,1,2,0,NA,3,2,1,3,2,2,2,2,1,1,2,2,1,1,3,1,2,2,1,2,2,1,3,1,2,3,2,1,1,2,3,2,1,4,2,2,2,1,4,1,2,1,1
"R_V2mPO2SRul73gyt",2,36,5,3,2,1,NA,1,1,1,3,1,1,3,2,2,1,1,1,2,1,4,2,1,2,1,1,1,1,1,1,2,2,2,3,2,2,2,3,1,4,2,2,1,3,3,3,1,2,2
"R_V2mPO2SRul73gyt",2,36,5,3,2,1,NA,2,3,1,3,2,1,3,3,2,1,4,1,2,1,2,1,1,2,1,1,1,1,3,2,2,2,2,2,1,1,3,3,1,4,3,2,1,1,3,2,1,1,2
"R_V2mPO2SRul73gyt",2,36,5,3,2,1,NA,3,3,1,3,2,1,1,3,2,3,1,2,2,1,4,1,2,2,1,1,1,1,1,3,2,2,2,1,2,2,2,3,1,4,3,1,1,2,3,1,1,1,2
"R_V2n1NP88nfCa7u1",2,29,5,4,2,0,NA,1,1,2,3,2,1,3,2,2,2,1,1,1,1,3,1,2,3,2,2,1,1,1,1,3,2,2,1,1,2,2,3,3,4,1,2,3,3,2,1,1,1,2
"R_V2n1NP88nfCa7u1",2,29,5,4,2,0,NA,2,1,2,3,2,1,3,2,1,2,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,3,4,1,2,3,3,3,1,1,2,2
"R_V2n1NP88nfCa7u1",2,29,5,4,2,0,NA,3,3,1,3,2,1,3,2,2,2,1,1,1,1,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,3,3,3,1,2,2,3,2,1,1,2,2
"R_V2yO7ucoNESz92F",2,36,3,2,1,0,NA,1,1,2,3,2,1,3,1,1,1,4,2,2,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,3,1,4,1,2,3,1,2,1,2,2,2
"R_V2yO7ucoNESz92F",2,36,3,2,1,0,NA,2,2,2,2,2,1,3,1,1,1,1,1,2,1,2,1,1,3,2,1,1,1,2,2,3,3,2,3,1,1,3,3,3,3,1,2,3,3,1,2,2,2,2
"R_V2yO7ucoNESz92F",2,36,3,2,1,0,NA,3,3,1,1,2,2,2,2,2,2,2,2,1,2,4,1,2,2,1,2,2,2,1,3,2,2,1,1,1,2,1,2,2,4,2,1,1,2,2,1,2,1,1
"R_V4EOUanEoQqafKx",1,43,5,2,1,0,NA,1,1,1,3,1,1,3,1,2,3,4,2,1,1,2,2,2,1,2,1,1,1,3,3,2,2,1,2,1,2,2,4,3,4,3,2,1,1,3,1,1,2,1
"R_V4EOUanEoQqafKx",1,43,5,2,1,0,NA,2,2,2,2,2,1,3,1,1,1,1,2,1,3,3,2,1,1,1,2,1,3,1,1,3,1,2,3,1,1,3,3,3,4,1,2,3,1,2,3,2,2,2
"R_V4EOUanEoQqafKx",1,43,5,2,1,0,NA,3,3,1,3,1,2,1,3,1,2,2,2,2,2,4,2,3,2,2,1,2,4,3,3,2,2,1,1,2,1,1,4,1,4,2,2,2,2,3,2,1,1,1
"R_vAcXtTwyT4pKZFf",2,52,5,3,1,1,NA,1,1,2,1,2,1,2,2,1,1,1,1,1,3,2,1,1,1,2,1,1,2,1,1,3,1,2,2,2,2,2,1,1,4,4,2,3,3,4,2,1,2,2
"R_vAcXtTwyT4pKZFf",2,52,5,3,1,1,NA,2,3,1,3,1,2,1,3,2,2,4,1,2,2,4,2,3,3,1,1,2,3,3,3,2,2,1,1,1,1,1,4,3,2,3,1,1,3,3,1,2,1,1
"R_vAcXtTwyT4pKZFf",2,52,5,3,1,1,NA,3,2,2,2,1,1,2,2,1,1,3,1,1,1,4,2,2,1,2,1,3,1,1,1,3,3,2,2,2,2,3,3,2,1,2,2,2,3,3,2,1,2,2
"R_vBlz96rXPlFN4rf",1,20,3,7,1,0,NA,1,1,1,1,2,1,2,2,1,3,1,2,1,2,3,1,2,2,1,1,2,2,3,3,2,2,1,1,2,1,3,3,1,1,2,1,1,3,3,1,2,1,1
"R_vBlz96rXPlFN4rf",1,20,3,7,1,0,NA,2,2,2,3,2,1,2,3,1,3,1,1,1,2,3,1,2,1,1,1,1,1,3,2,1,3,2,2,1,1,3,3,1,3,2,2,2,3,3,2,2,2,1
"R_vBlz96rXPlFN4rf",1,20,3,7,1,0,NA,3,3,1,3,2,1,1,1,2,3,2,2,1,2,3,1,3,2,1,1,2,2,1,3,2,2,1,1,2,1,1,4,1,2,2,1,1,3,3,1,2,1,1
"R_vCZoL0uAOxKfZaF",2,41,6,3,2,1,NA,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,2,3,2,1,1,2,2,1,3,2,3,2,2,1,2,1,2,1,4,2,2,1,2,1,2,1,1,2
"R_vCZoL0uAOxKfZaF",2,41,6,3,2,1,NA,2,1,1,3,1,1,1,3,2,1,2,1,1,1,2,2,3,2,1,1,2,2,1,3,2,3,2,2,1,2,1,2,1,4,2,2,1,2,1,2,1,1,2
"R_vCZoL0uAOxKfZaF",2,41,6,3,2,1,NA,3,1,1,3,1,2,1,3,2,1,2,1,1,1,4,2,2,2,1,1,2,2,1,3,2,3,2,2,2,2,1,2,1,4,3,1,1,3,1,2,1,1,2
"R_vDeSzP12ysFmIYV",2,69,3,3,1,1,NA,1,1,2,3,2,1,3,2,2,1,4,2,1,1,4,1,2,1,2,1,3,1,3,1,3,3,2,1,2,2,3,2,3,4,1,2,2,3,1,1,2,1,2
"R_vDeSzP12ysFmIYV",2,69,3,3,1,1,NA,2,2,2,3,1,1,2,2,2,1,4,1,1,1,4,2,2,1,2,1,3,1,3,3,3,3,2,1,2,2,3,2,1,4,1,2,1,3,1,2,2,1,2
"R_vDeSzP12ysFmIYV",2,69,3,3,1,1,NA,3,1,2,3,2,1,3,1,2,1,1,1,2,2,4,1,2,2,1,1,1,1,3,3,1,1,1,1,2,2,3,4,3,4,3,1,2,1,1,1,1,1,2
"R_vDm0De87uihu5KV",2,31,6,6,1,0,NA,1,3,2,3,2,1,3,1,1,3,3,2,1,1,3,1,2,1,1,1,1,1,1,1,3,2,2,3,2,2,2,3,3,4,4,2,3,3,3,1,1,2,1
"R_vDm0De87uihu5KV",2,31,6,6,1,0,NA,2,2,2,3,2,1,2,3,1,3,1,2,2,1,4,1,1,3,2,2,3,2,1,2,2,2,2,3,2,1,1,3,2,4,2,2,2,2,2,2,2,1,2
"R_vDm0De87uihu5KV",2,31,6,6,1,0,NA,3,3,2,1,2,1,1,2,1,2,1,1,2,1,3,1,2,1,1,1,2,2,3,2,1,2,2,3,2,2,3,3,2,4,4,2,2,2,2,3,1,1,1
"R_vftyi5TzAexuyop",1,73,6,3,1,0,NA,1,1,2,2,1,1,3,1,1,2,1,2,2,1,1,2,1,1,2,1,3,1,2,1,3,2,1,3,1,2,3,3,3,4,1,2,3,3,2,3,1,1,2
"R_vftyi5TzAexuyop",1,73,6,3,1,0,NA,2,1,2,2,1,1,3,2,1,2,1,1,2,1,3,2,1,1,2,2,3,1,2,2,2,2,1,3,1,2,3,3,2,3,1,2,3,3,3,2,1,2,2
"R_vftyi5TzAexuyop",1,73,6,3,1,0,NA,3,1,2,2,1,1,3,1,2,1,3,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,2,3,1,2,2,3,3,3,1,1,2,3,3,2,2,2,2
"R_viPOmHb073eBYOJ",1,34,6,4,2,0,NA,1,3,1,3,2,1,1,3,2,2,3,2,2,1,1,1,2,3,2,1,1,1,2,2,2,1,2,3,1,2,1,2,3,3,4,1,2,2,2,2,2,1,1
"R_viPOmHb073eBYOJ",1,34,6,4,2,0,NA,2,3,1,2,2,1,2,2,1,1,2,2,1,2,4,1,2,1,1,2,3,3,3,2,2,1,2,3,1,1,3,4,2,1,1,2,2,2,2,3,1,1,2
"R_viPOmHb073eBYOJ",1,34,6,4,2,0,NA,3,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,3,1,3,1,2,1,3,1,2,2,3,2,1,2,1,2,2,3,2,1,1,1
"R_vIVxVRJNYWijbm9",1,48,3,2,2,1,NA,1,2,2,3,2,2,3,2,1,2,4,1,1,1,2,1,1,1,2,2,1,1,1,1,3,1,2,3,2,2,3,3,1,3,1,2,2,3,1,2,1,2,1
"R_vIVxVRJNYWijbm9",1,48,3,2,2,1,NA,2,2,1,3,1,2,3,2,2,1,2,1,2,1,1,2,1,1,2,1,2,1,3,2,2,2,2,2,1,2,3,3,1,3,1,2,1,3,1,1,1,2,1
"R_vIVxVRJNYWijbm9",1,48,3,2,2,1,NA,3,1,1,3,1,2,2,1,1,1,3,1,2,1,2,2,1,2,2,1,3,1,2,1,2,2,2,1,1,2,3,2,3,4,1,2,2,3,1,1,1,2,1
"R_VJbtH9qFZU7M8Lv",1,25,1,2,3,NA,1,1,2,1,3,2,1,1,3,2,3,4,2,1,1,4,1,2,2,1,1,1,1,3,3,2,1,2,1,2,2,2,4,2,4,3,1,1,3,4,1,1,2,2
"R_VJbtH9qFZU7M8Lv",1,25,1,2,3,NA,1,2,2,1,3,2,1,1,3,1,3,4,2,2,1,4,1,1,2,2,1,1,1,3,3,1,1,2,2,2,2,2,4,1,4,3,1,2,3,4,2,2,2,2
"R_VJbtH9qFZU7M8Lv",1,25,1,2,3,NA,1,3,3,2,3,2,1,1,1,1,1,1,2,2,1,3,1,1,1,2,1,1,1,3,3,3,1,2,2,2,2,2,1,1,4,3,1,2,1,3,2,2,2,1
"R_vJCYhoVJcM7T3W1",2,24,4,2,3,NA,-1,1,1,1,3,2,2,2,1,1,1,4,2,2,3,4,1,2,2,1,1,2,1,2,1,2,2,1,1,2,1,1,4,1,1,2,2,1,1,2,1,2,1,1
"R_vJCYhoVJcM7T3W1",2,24,4,2,3,NA,-1,2,2,1,2,1,1,1,3,2,1,1,2,2,1,2,2,1,1,2,2,1,3,1,2,1,3,2,3,1,1,1,4,3,1,3,2,2,2,2,2,2,1,2
"R_vJCYhoVJcM7T3W1",2,24,4,2,3,NA,-1,3,1,2,3,1,2,3,1,2,1,1,1,2,3,2,2,2,2,2,1,1,1,3,2,2,3,1,2,1,1,2,3,1,4,1,2,3,1,2,1,1,2,2
"R_VJShZ54JTyd44zn",1,31,3,2,2,1,NA,1,2,1,2,1,1,3,3,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,2,3,3,3,4,1,2,3,3,3,2,2,2,1
"R_VJShZ54JTyd44zn",1,31,3,2,2,1,NA,2,2,1,2,1,1,3,3,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,2,3,3,2,4,1,2,3,3,3,2,2,2,1
"R_VJShZ54JTyd44zn",1,31,3,2,2,1,NA,3,3,2,3,1,2,1,2,1,2,2,1,1,2,4,2,3,3,1,2,2,1,2,3,2,1,1,1,1,2,2,4,1,3,2,2,2,2,1,1,2,1,1
"R_vkq9ndOxMz0XYtj",2,47,5,5,3,NA,0,1,3,1,3,2,2,2,2,2,1,4,2,1,3,3,1,2,2,2,2,2,1,3,3,2,2,2,3,2,2,1,3,3,4,2,1,1,3,2,1,1,1,1
"R_vkq9ndOxMz0XYtj",2,47,5,5,3,NA,0,2,1,1,3,1,2,1,1,1,1,2,2,2,1,4,2,1,2,1,1,1,1,1,1,2,3,2,3,2,2,2,3,1,3,3,2,2,2,3,2,1,1,1
"R_vkq9ndOxMz0XYtj",2,47,5,5,3,NA,0,3,1,1,3,1,2,1,1,1,1,4,1,2,1,1,2,2,1,1,1,3,1,1,2,3,3,2,3,2,2,2,3,1,3,3,2,2,3,3,2,1,1,1
"R_VLjEUf6sZuPuHbX",2,43,2,5,1,1,NA,1,2,1,3,1,1,3,3,2,2,1,1,2,2,4,2,1,1,1,1,3,1,3,3,2,2,2,3,1,2,1,2,1,4,1,1,1,2,1,1,1,2,1
"R_VLjEUf6sZuPuHbX",2,43,2,5,1,1,NA,2,2,2,1,2,1,3,1,1,2,4,1,2,1,3,1,1,1,1,1,3,1,3,3,3,2,2,3,1,2,1,2,1,4,1,2,2,1,1,1,2,2,1
"R_VLjEUf6sZuPuHbX",2,43,2,5,1,1,NA,3,2,2,3,2,1,3,1,2,2,4,1,2,2,2,1,1,1,1,1,3,1,3,3,2,2,2,3,1,1,1,2,1,4,1,2,1,2,1,1,2,2,1
"R_VNXjxvjjGiaFrbz",1,29,5,3,3,NA,0,1,1,1,3,1,1,1,2,2,1,2,2,1,1,4,2,2,2,1,2,1,4,1,3,2,3,2,1,1,1,2,3,1,3,3,2,1,1,3,1,2,1,1
"R_VNXjxvjjGiaFrbz",1,29,5,3,3,NA,0,2,2,2,3,2,1,1,3,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,3,3,1,2,1,1,2,3,2,3,4,3,2,1,3,3,2,1,1,1
"R_VNXjxvjjGiaFrbz",1,29,5,3,3,NA,0,3,1,1,3,1,1,1,2,2,3,1,2,1,2,3,1,3,1,1,1,2,2,3,3,2,3,1,2,1,1,1,4,2,1,3,1,1,2,3,2,2,1,2
"R_vOdhMsLgE7ZZHvr",2,53,6,3,3,NA,-1,1,2,1,2,1,1,1,1,2,2,4,1,2,1,1,2,2,1,1,1,1,4,3,3,3,3,1,3,1,2,1,2,1,2,3,2,1,1,2,3,2,2,2
"R_vOdhMsLgE7ZZHvr",2,53,6,3,3,NA,-1,2,3,2,3,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,1,3,1,2,3,1,2,2,2,2,3,3,4,1,1,3,3,3,2,1,1,1
"R_vOdhMsLgE7ZZHvr",2,53,6,3,3,NA,-1,3,1,1,3,1,2,1,3,2,3,2,1,1,2,1,2,3,3,1,1,2,1,1,3,2,3,1,1,2,2,1,4,1,4,3,2,1,3,1,1,1,1,1
"R_VOmLQVGbWRwMSzv",1,30,2,1,3,NA,0,1,1,1,3,2,1,3,3,2,3,1,2,1,2,4,1,3,1,1,2,1,2,3,1,3,1,2,1,1,2,3,3,3,4,1,2,1,3,1,1,2,1,1
"R_VOmLQVGbWRwMSzv",1,30,2,1,3,NA,0,2,1,2,1,1,2,1,1,2,2,3,2,1,2,3,2,3,2,2,2,1,1,2,1,2,1,1,1,1,1,1,4,2,4,3,2,1,2,1,1,2,1,1
"R_VOmLQVGbWRwMSzv",1,30,2,1,3,NA,0,3,3,1,1,1,1,2,3,1,2,1,1,1,3,1,2,2,2,2,2,1,4,2,1,2,1,1,2,2,2,2,1,1,1,3,2,2,2,1,1,2,1,2
"R_vOyAVwVdoyKusE1",2,52,6,2,2,1,NA,1,3,2,3,2,1,3,2,1,1,2,2,1,1,4,1,2,2,2,2,1,1,3,1,2,2,2,1,1,1,3,1,3,4,1,2,2,3,2,1,1,2,2
"R_vOyAVwVdoyKusE1",2,52,6,2,2,1,NA,2,1,1,3,2,1,3,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,3,2,2,1,1,1,3,4,3,4,3,2,2,3,1,1,1,2,2
"R_vOyAVwVdoyKusE1",2,52,6,2,2,1,NA,3,3,2,3,2,1,3,3,1,1,2,2,1,1,4,1,1,1,2,1,1,1,1,1,3,2,2,1,2,2,3,2,3,4,2,2,2,2,2,1,1,2,2
"R_vOYYPpnt3uMKPD3",2,20,3,5,2,1,NA,1,1,2,3,2,2,3,1,1,1,4,1,1,1,3,1,1,2,1,1,1,2,3,1,2,3,2,3,2,1,3,1,1,4,1,2,2,3,3,2,2,1,1
"R_vOYYPpnt3uMKPD3",2,20,3,5,2,1,NA,2,3,1,3,1,1,2,2,2,3,3,1,2,1,1,2,2,1,1,1,2,2,1,1,2,3,2,3,2,2,2,1,2,3,2,1,1,2,2,2,1,1,2
"R_vOYYPpnt3uMKPD3",2,20,3,5,2,1,NA,3,3,1,3,1,1,1,2,2,3,3,1,2,1,1,2,2,1,1,1,2,2,1,1,2,3,2,3,2,2,2,1,2,3,2,1,1,2,2,2,1,1,2
"R_vpeAhPaVt7qLFvz",1,40,5,6,1,1,NA,1,1,2,2,2,1,3,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,1,1,4,1,1,3,1,2,1,1,1,2
"R_vpeAhPaVt7qLFvz",1,40,5,6,1,1,NA,2,3,1,2,2,1,3,3,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,3,1,1,4,1,1,3,1,2,2,2,1,2
"R_vpeAhPaVt7qLFvz",1,40,5,6,1,1,NA,3,3,1,2,2,1,3,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,1,1,4,1,1,3,1,2,2,1,1,1
"R_vpg2f26yCZL9hap",2,74,6,3,1,1,NA,1,2,1,3,2,1,1,1,1,1,2,1,2,1,4,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,4,3,4,3,1,2,2,1,1,1,1,1
"R_vpg2f26yCZL9hap",2,74,6,3,1,1,NA,2,1,1,3,1,1,1,3,2,3,3,1,1,1,4,2,1,2,1,1,3,2,2,2,1,2,2,1,2,2,2,3,3,3,3,1,1,2,1,1,1,1,1
"R_vpg2f26yCZL9hap",2,74,6,3,1,1,NA,3,1,1,3,2,1,1,3,1,3,4,2,1,2,2,1,3,2,1,1,2,1,1,1,1,2,1,1,2,2,2,3,2,3,3,2,2,3,1,1,1,1,1
"R_vPOKLyONrrJoYa5",2,31,5,4,2,0,NA,1,1,1,3,1,2,1,1,2,3,1,2,1,1,1,2,2,2,1,1,1,1,3,3,3,3,2,1,1,2,2,3,1,4,2,2,1,1,3,1,1,1,2
"R_vPOKLyONrrJoYa5",2,31,5,4,2,0,NA,2,3,1,3,1,2,1,3,2,1,2,2,1,1,4,2,2,2,1,1,2,1,3,3,2,3,1,1,1,2,1,2,1,4,4,1,1,1,3,1,2,1,2
"R_vPOKLyONrrJoYa5",2,31,5,4,2,0,NA,3,1,1,3,1,2,1,1,2,3,1,2,2,2,1,2,2,2,2,1,1,1,3,3,3,3,2,1,1,1,2,3,1,3,2,2,1,1,3,1,2,1,2
"R_vPOoUgio6KEpEKl",1,56,3,3,1,0,NA,1,1,1,3,2,1,3,3,2,1,4,2,1,1,2,1,2,2,1,1,1,2,1,1,3,3,2,3,1,2,3,2,2,4,2,1,1,3,4,1,1,1,2
"R_vPOoUgio6KEpEKl",1,56,3,3,1,0,NA,2,1,1,3,1,1,3,2,1,1,2,2,1,1,4,2,2,2,1,1,3,4,1,1,3,3,2,3,2,2,3,2,2,4,2,1,2,3,3,1,1,1,1
"R_vPOoUgio6KEpEKl",1,56,3,3,1,0,NA,3,1,2,3,2,1,3,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,3,3,2,3,2,2,3,1,2,4,2,2,2,3,4,2,1,2,2
"R_vPOVAkP3d5w6Rax",1,40,4,3,1,0,NA,1,1,2,2,2,1,3,1,2,1,4,1,2,1,4,1,1,1,2,1,1,1,2,2,3,1,2,3,2,1,3,3,1,3,2,2,3,1,4,3,1,2,2
"R_vPOVAkP3d5w6Rax",1,40,4,3,1,0,NA,2,3,1,3,1,1,1,3,2,1,3,2,1,2,1,2,2,2,1,1,3,4,2,1,2,3,1,2,1,2,2,4,3,4,1,2,1,1,3,2,1,2,2
"R_vPOVAkP3d5w6Rax",1,40,4,3,1,0,NA,3,1,1,2,2,1,3,2,2,3,1,1,2,1,4,1,1,1,2,1,1,1,2,2,2,1,2,3,2,1,3,3,1,3,1,2,3,1,4,3,1,2,2
"R_VPvVB9Q1JZ66AqB",2,57,4,2,1,0,NA,1,2,1,2,2,1,3,3,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,3,2,2,3,1,1,3,1,3,4,2,2,3,1,2,2,2,2,1
"R_VPvVB9Q1JZ66AqB",2,57,4,2,1,0,NA,2,1,2,3,2,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2,1,2,3,3,2,1,1,1,1,2,2,4,1,1,3,1,1,3,2,1,1,2,2
"R_VPvVB9Q1JZ66AqB",2,57,4,2,1,0,NA,3,1,1,2,2,2,2,3,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,3,2,2,1,1,3,4,3,4,3,2,3,1,2,1,1,1,1
"R_vqKnGpqwgbnLqyl",2,55,5,4,3,NA,1,1,3,2,3,2,1,1,1,1,1,4,2,1,1,4,1,2,1,1,2,1,1,1,1,3,3,2,3,2,1,3,1,1,3,1,2,3,3,3,1,2,1,2
"R_vqKnGpqwgbnLqyl",2,55,5,4,3,NA,1,2,3,2,3,2,1,1,2,2,1,4,2,1,1,4,1,2,1,1,2,1,1,1,1,3,3,2,3,2,1,3,1,1,3,1,2,1,3,3,1,2,1,1
"R_vqKnGpqwgbnLqyl",2,55,5,4,3,NA,1,3,1,1,3,1,1,1,1,2,1,4,1,1,1,4,2,2,2,1,2,1,1,1,1,3,3,2,3,2,1,3,1,2,3,1,2,1,2,3,1,2,1,1
"R_vr7GFLEZQvMVLvX",1,31,3,5,1,1,NA,1,3,2,3,1,1,3,1,2,3,2,2,2,2,3,2,2,1,1,1,1,1,3,1,3,2,2,1,2,2,3,3,3,4,1,1,1,1,3,1,2,1,2
"R_vr7GFLEZQvMVLvX",1,31,3,5,1,1,NA,2,3,2,3,1,1,3,1,1,3,1,2,1,2,4,2,2,2,1,1,1,1,3,1,1,2,2,1,2,1,3,3,3,4,1,2,2,1,3,1,2,1,2
"R_vr7GFLEZQvMVLvX",1,31,3,5,1,1,NA,3,3,1,3,1,2,1,2,2,2,2,1,1,2,3,2,3,2,1,1,1,1,3,3,2,2,1,1,1,1,1,3,3,4,3,2,1,1,2,1,2,1,1
"R_vrgxoz5MlmErsE9",1,20,3,2,3,NA,1,1,3,2,2,1,1,3,2,1,1,1,2,2,1,4,2,2,1,2,2,1,1,3,2,3,1,2,2,1,2,3,1,3,3,1,2,2,1,2,2,1,2,1
"R_vrgxoz5MlmErsE9",1,20,3,2,3,NA,1,2,1,1,3,1,2,1,3,1,1,3,1,1,1,4,2,2,3,1,1,1,1,3,2,1,3,2,1,1,1,1,4,3,4,1,2,2,2,2,1,1,2,1
"R_vrgxoz5MlmErsE9",1,20,3,2,3,NA,1,3,1,1,2,2,2,2,3,1,2,2,1,2,1,3,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,3,1,1,2,3,2,2,3,1,1,1,1,2
"R_vSliadOTT4K3dDz",1,46,4,1,3,NA,-1,1,3,2,3,2,1,1,1,1,2,4,2,1,2,4,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,3,1,2,2,1,2,1,2,1,2
"R_vSliadOTT4K3dDz",1,46,4,1,3,NA,-1,2,3,1,3,1,1,1,2,1,2,4,2,2,1,4,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,3,1,3,1,3,2,2,1,2,2,2,1,1
"R_vSliadOTT4K3dDz",1,46,4,1,3,NA,-1,3,2,2,3,1,1,1,1,1,2,4,1,2,1,4,2,3,1,2,1,2,2,3,2,2,2,2,2,1,2,2,1,1,4,3,2,2,1,3,1,2,1,1
"R_vSSWpSWhvkgdUJP",1,26,5,3,3,NA,0,1,2,1,3,2,1,3,3,1,3,1,1,2,1,3,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,3,3,4,3,2,2,1,2,1,1,1,1
"R_vSSWpSWhvkgdUJP",1,26,5,3,3,NA,0,2,1,2,3,2,1,2,1,2,3,2,1,2,2,2,1,2,2,1,1,2,2,3,1,1,2,2,1,1,1,1,4,1,3,3,2,1,1,3,1,1,1,1
"R_vSSWpSWhvkgdUJP",1,26,5,3,3,NA,0,3,2,1,3,2,1,3,3,1,3,2,2,2,2,3,1,1,1,2,1,2,1,3,1,2,3,2,1,1,1,3,1,2,4,3,2,2,3,2,1,1,1,1
"R_vTCemdNYe9PLOTv",1,28,4,2,2,1,NA,1,1,2,2,1,2,2,3,1,2,3,2,2,3,4,2,3,3,2,1,1,1,3,3,1,3,1,3,1,1,1,3,3,3,1,2,1,1,3,1,2,1,1
"R_vTCemdNYe9PLOTv",1,28,4,2,2,1,NA,2,3,1,1,1,1,1,3,1,1,1,2,2,1,4,1,2,1,1,2,2,1,2,2,1,3,1,2,2,1,2,4,1,4,1,2,1,1,2,3,1,1,1
"R_vTCemdNYe9PLOTv",1,28,4,2,2,1,NA,3,3,2,3,2,1,2,3,1,2,2,2,2,3,1,1,1,1,2,2,3,1,3,2,2,2,2,3,2,1,2,4,2,4,2,1,3,2,2,1,1,2,1
"R_VUbycWlCJOScmVH",1,32,4,4,3,NA,-1,1,1,1,3,1,2,3,1,2,1,4,2,1,1,3,2,2,1,1,2,1,2,1,3,2,2,2,2,2,2,2,4,3,4,3,1,2,1,1,1,1,1,2
"R_VUbycWlCJOScmVH",1,32,4,4,3,NA,-1,2,1,2,3,2,2,2,1,2,3,2,2,1,2,3,2,1,3,2,2,3,1,3,1,1,3,1,2,1,2,3,3,1,1,1,2,2,3,2,2,2,2,1
"R_VUbycWlCJOScmVH",1,32,4,4,3,NA,-1,3,1,2,3,1,1,1,3,2,1,2,2,2,1,4,2,2,1,1,1,1,1,2,2,2,2,2,3,1,1,2,3,1,3,2,1,2,3,2,2,2,2,2
"R_vv11aFJCjJ0pgjv",2,34,5,2,2,0,NA,1,1,1,3,1,1,1,1,1,3,4,2,1,3,4,2,2,1,2,2,1,2,3,2,2,1,2,3,1,2,2,3,1,4,3,2,2,3,3,3,1,2,2
"R_vv11aFJCjJ0pgjv",2,34,5,2,2,0,NA,2,1,1,3,1,1,1,1,1,3,4,2,1,3,4,2,2,3,2,1,2,2,1,2,2,1,2,1,1,2,2,3,1,4,2,2,2,3,3,2,2,1,2
"R_vv11aFJCjJ0pgjv",2,34,5,2,2,0,NA,3,3,2,3,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,3,3,2,1,2,2,1,1,1,1,3,4,3,1,1,3,3,3,2,1,2
