n,seed,iter,ip_total_s,ip_solve_s,gurobi_runtime_s
23,4,32,1.358824,1.357371,1.335763
23,4,33,1.801396,1.800116,1.777292
23,4,34,1.798155,1.796899,1.779192
23,4,35,1.442172,1.440786,1.422212
23,4,36,1.577141,1.575100,1.549139
23,4,37,1.609780,1.608453,1.585002
23,4,38,1.836915,1.835557,1.812865
23,4,39,1.218183,1.216836,1.190593
23,4,40,1.780411,1.779080,1.751678
23,4,41,2.226818,2.225522,2.200379
23,4,42,1.774515,1.773116,1.751090
23,4,43,2.402046,2.400495,2.380128
23,4,44,1.978995,1.977586,1.946545
23,4,45,2.150617,2.149225,2.124130
23,4,46,2.430508,2.429202,2.416297
23,4,47,1.618771,1.617427,1.591835
23,4,48,2.690913,2.689624,2.662315
23,4,49,2.692716,2.691230,2.669761
23,4,50,2.234462,2.232974,2.215241
23,4,51,2.788614,2.787178,2.759243
23,4,52,3.920061,3.918694,3.890695
23,4,53,3.983897,3.982528,3.916092
23,4,54,2.570756,2.569246,2.542523
23,4,55,3.053367,3.051873,3.031389
23,4,56,3.716728,3.715310,3.693466
23,4,57,4.401295,4.399966,4.381167
23,4,58,4.200146,4.198836,4.176061
23,4,59,4.380467,4.379123,4.358538
23,4,60,6.225822,6.224354,6.196875
23,4,61,4.992733,4.991418,4.972185
23,4,62,6.134718,6.133188,6.111997
23,4,63,6.060560,6.058769,6.040344
23,4,64,5.595291,5.593290,5.569479
23,4,65,5.951920,5.950126,5.927277
23,4,66,4.835242,4.833631,4.772620
23,4,67,7.032136,7.030704,7.011289
23,4,68,6.698154,6.696352,6.671065
23,4,69,8.599109,8.597222,8.569027
23,4,70,6.591330,6.589703,6.558718
23,4,71,8.741625,8.739828,8.714896
23,4,72,9.162178,9.160689,9.136486
23,4,73,7.632370,7.630817,7.602397
23,4,74,9.642677,9.641231,9.617339
23,4,75,7.424849,7.423395,7.349750
23,4,76,7.294344,7.292909,7.265065
23,4,77,7.230608,7.228844,7.205310
23,4,78,6.192031,6.190174,6.164903
23,4,79,6.634394,6.632956,6.614505
23,4,80,6.514315,6.512882,6.484699
23,4,81,6.842419,6.840843,6.822345
23,4,82,6.786080,6.784745,6.760032
23,4,83,8.933306,8.931830,8.906649
23,4,84,9.040393,9.038832,9.012385
23,4,85,11.202028,11.200568,11.179969
23,4,86,8.558935,8.557445,8.533843
23,4,87,10.183707,10.181842,10.159981
23,4,88,10.387080,10.385283,10.357121
23,4,89,7.781606,7.779825,7.749499
23,4,90,8.718906,8.717036,8.691306
23,5,1,0.074962,0.073507,0.017967
23,5,2,0.053259,0.051907,0.046769
23,5,3,0.047474,0.046154,0.040461
23,5,4,0.089677,0.088294,0.082684
23,5,5,0.033194,0.031869,0.026291
23,5,6,0.165716,0.164348,0.148771
23,5,7,0.145377,0.144046,0.137150
23,5,8,0.309402,0.308031,0.285825
23,5,9,0.170018,0.168679,0.157490
23,5,10,0.185524,0.184175,0.170662
23,5,11,0.188870,0.187511,0.170337
23,5,12,0.175989,0.174691,0.162091
23,5,13,0.386722,0.385369,0.379258
23,5,14,0.199944,0.198606,0.187381
23,5,15,0.255599,0.254303,0.242979
23,5,16,0.806363,0.804994,0.793678
23,5,17,0.861856,0.860547,0.849218
23,5,18,0.467097,0.465636,0.458086
23,5,19,0.941587,0.940233,0.918270
23,5,20,1.050050,1.048727,1.029168
23,5,21,0.882011,0.880631,0.853794
23,5,22,1.299572,1.298251,1.285369
23,5,23,0.859955,0.858651,0.839668
23,5,24,1.015359,1.014041,0.999418
23,5,25,1.051680,1.050351,1.027945
23,5,26,1.560907,1.559486,1.531807
23,5,27,1.082031,1.080721,1.053956
23,5,28,1.407151,1.405852,1.385364
23,5,29,1.077020,1.075683,1.049120
23,5,30,1.537889,1.536559,1.511268
23,5,31,1.525379,1.524046,1.505636
23,5,32,1.071970,1.070568,1.052232
23,5,33,1.741035,1.739640,1.719571
23,5,34,1.568063,1.566699,1.547059
23,5,35,1.436946,1.435548,1.416311
23,5,36,2.662714,2.661336,2.632919
23,5,37,1.668573,1.667242,1.646067
23,5,38,1.672863,1.671521,1.639744
23,5,39,2.699697,2.698378,2.670824
23,5,40,2.936221,2.934566,2.906889
23,5,41,2.036829,2.035369,2.008842
23,5,42,2.098105,2.096764,2.077343
23,5,43,2.057806,2.056401,2.016548
23,5,44,3.325189,3.323765,3.300785
23,5,45,3.831628,3.830073,3.809945
23,5,46,2.783084,2.781522,2.758577
23,5,47,4.905728,4.904226,4.874906
23,5,48,3.194338,3.192564,3.164080
23,5,49,3.419852,3.418337,3.391242
23,5,50,2.923485,2.921933,2.900272
23,5,51,5.341963,5.340307,5.315947
23,5,52,3.177732,3.176167,3.148741
23,5,53,3.889364,3.887911,3.866455
23,5,54,4.058331,4.056997,4.036134
23,5,55,4.070237,4.068738,4.047654
23,5,56,4.769243,4.767443,4.726793
23,5,57,3.802077,3.800527,3.776991
23,5,58,4.207581,4.205827,4.184216
23,5,59,4.305220,4.303751,4.284119
23,5,60,2.941227,2.939688,2.917308
23,5,61,3.532249,3.530651,3.508326
23,5,62,4.534424,4.532695,4.509967
23,5,63,5.519152,5.517635,5.491835
23,5,64,4.738314,4.736258,4.704918
23,5,65,5.552802,5.551278,5.527735
23,5,66,5.874203,5.872434,5.850424
23,5,67,6.148169,6.146365,6.122793
23,5,68,5.958559,5.956746,5.931281
23,5,69,5.971161,5.969507,5.950137
23,5,70,7.163706,7.162054,7.139688
23,5,71,7.469406,7.467562,7.438739
23,5,72,7.505708,7.503963,7.476943
23,5,73,9.257136,9.255309,9.231795
23,5,74,7.336556,7.334727,7.232608
23,5,75,7.498914,7.497046,7.471934
23,5,76,8.778075,8.776621,8.752319
23,5,77,10.802633,10.801097,10.777232
23,5,78,11.497586,11.496097,11.472745
23,5,79,7.747768,7.746336,7.719261
23,5,80,11.399351,11.397865,11.369972
23,5,81,9.863769,9.861841,9.790835
23,5,82,11.719612,11.717717,11.696457
23,5,83,14.425342,14.423518,14.397157
23,5,84,16.221393,16.219576,16.203123
23,5,85,13.036338,13.034516,13.007096
23,5,86,12.544739,12.542891,12.468679
23,5,87,17.618556,17.616974,17.591462
23,5,88,17.645524,17.643742,17.622069
23,5,89,16.074474,16.072526,16.048375
23,5,90,15.959442,15.957532,15.926933
23,5,91,14.678447,14.676471,14.652481
23,5,92,15.215050,15.213040,15.190490
23,5,93,15.167412,15.165320,15.144691
23,5,94,17.317052,17.315115,17.283691
23,5,95,18.508965,18.507073,18.482128
23,5,96,17.247484,17.245613,17.216251
23,5,97,19.967819,19.965937,19.936522
23,5,98,16.099761,16.097901,15.996636
23,5,99,15.992247,15.990350,15.961113
23,5,100,27.912873,27.909761,27.883022
23,5,101,27.924517,27.922665,27.854600
23,5,102,30.354817,30.352915,30.310856
23,5,103,18.957723,18.955764,18.931581
23,5,104,20.246166,20.244172,20.220795
23,5,105,29.792460,29.790510,29.766758
23,5,106,28.415211,28.413240,28.398609
