local_idx,UPC,n_weeks_offered,tot_move
451,2950086254,22,8342
452,2950085294,22,8295
453,4100000146,22,8271
454,4900000764,21,8169
455,5490002076,21,8127
456,4900002420,21,8055
457,74879400005,21,8038
458,7840000764,21,8029
459,6647987970,21,8027
460,7478000024,21,8023
461,7336070997,21,8021
462,7802316152,21,8016
463,5020014571,21,8015
464,2950089254,21,8010
465,448,21,8000
466,2950089294,21,8000
467,1660051219,21,7972
468,3120000892,21,7917
469,7800000028,20,7728
470,1690012951,20,7671
471,4171019348,20,7663
472,7478000020,20,7644
473,5020000745,20,7639
474,444,20,7633
475,4900000460,20,7630
476,427,20,7617
477,452,20,7606
478,7840000089,20,7586
479,3120000862,20,7532
480,5080021255,19,7295
481,5490002073,19,7290
482,1690001753,19,7279
483,4171012342,19,7268
484,4171011341,19,7267
485,1200000166,19,7262
486,490,19,7261
487,433,19,7252
488,5080020457,19,7246
489,4300095290,19,7243
490,2950094932,19,7240
491,1200000809,19,7221
492,7800005101,19,7211
493,1200000540,19,7143
494,3120000891,19,7137
495,1200000790,18,6891
496,4171041278,18,6890
497,4640010143,18,6886
498,1660051572,18,6864
499,7686000000,18,6831
500,4154508611,18,6825
501,5020000053,18,6822
502,74879400001,18,6821
503,1660051703,18,6776
504,4100001036,18,6741
505,8939615152,17,6514
506,7020210105,17,6512
507,7478000006,17,6501
508,4171013342,17,6491
509,4640010183,17,6491
510,7020210603,17,6481
511,2950011932,17,6470
512,7241009360,17,6455
513,2950085762,17,6452
514,457,17,6435
515,7618332302,17,6427
516,1660051719,17,6418
517,1200000878,17,6341
518,458,16,6126
519,74879400003,16,6101
520,7840008800,16,6093
521,7686000002,16,6075
522,7800000551,16,6069
523,1200000543,16,6016
524,7143400804,16,5996
525,4100000147,16,5976
526,7747010105,15,5738
527,7143400081,15,5732
528,1200010402,15,5726
529,2950002294,15,5720
530,4900002425,15,5698
531,2950091932,14,5495
532,7618316018,14,5495
533,7618316388,14,5495
534,6647947031,14,5377
535,2950080294,14,5348
536,1660051196,14,5330
537,7336070972,14,5265
538,1200000125,14,5229
539,7840000086,14,5209
540,5020000128,13,5109
541,7840007700,13,5041
542,1200000792,13,4993
543,7020210106,13,4987
544,464,13,4970
545,4900000189,13,4953
546,7206301217,13,4931
547,6647987430,13,4916
548,7143400153,13,4875
549,4640010255,13,4823
550,5490000075,12,4644
551,7241009850,12,4617
552,5490010035,12,4611
553,8939615651,12,4593
554,8939615655,12,4589
555,486,12,4588
556,7840000732,12,4582
557,4900000070,12,4568
558,4900000069,12,4555
559,1200000855,12,4538
560,4640010244,12,4524
561,4154508644,12,4494
562,1200000706,12,4493
563,7800000144,11,4316
564,1060880033,11,4229
565,5080080007,11,4228
566,7833577742,11,4214
567,2950083254,11,4157
568,7336070968,11,4113
569,4640010285,11,4095
570,7279600600,10,3939
571,5020000131,10,3925
572,5080000135,10,3906
573,7840000734,10,3901
574,435,10,3836
575,4100001028,10,3736
576,5490002050,10,3731
577,7618316303,10,3718
578,4900002386,10,3701
579,5020000126,9,3555
580,7840000103,9,3555
581,7279600009,9,3545
582,4117517281,9,3535
583,5490002042,9,3525
584,7572000050,9,3520
585,7802316148,9,3481
586,1200000605,9,3374
587,5020000051,9,3345
588,5020000045,9,3343
589,2950091762,9,3339
590,7800000162,9,3328
591,1200000355,8,3164
592,1200000649,8,3164
593,5020000130,8,3164
594,7840000237,8,3164
595,7279600015,8,3140
596,7241005100,8,3139
597,436,8,3059
598,2950002574,8,3053
599,5490000074,8,3051
600,2950000084,8,3040
601,6647987330,8,3034
602,1690000972,8,3031
603,7747000001,8,2996
604,7840000097,8,2995
605,4171000001,8,2985
606,7279600700,7,2772
607,7840000126,7,2765
608,7840000241,7,2765
609,2950082932,7,2738
610,4171011208,7,2731
611,2950080762,7,2728
612,495,7,2697
613,437,7,2638
614,429,7,2627
615,5490000036,7,2602
616,7181700029,7,2598
617,7686000078,7,2596
618,4117517287,6,2361
619,7840000213,6,2359
620,4117517280,6,2354
621,466,6,2287
622,7800000161,6,2253
623,7181700021,6,2237
624,5080000055,6,2225
625,7686000082,6,2219
626,1660052121,6,2218
627,4900002399,6,2208
628,4117517290,5,1969
629,2950002254,5,1937
630,438,5,1924
631,439,5,1920
632,7840000261,5,1913
633,4900001834,5,1896
634,1660051718,5,1859
635,1660052105,5,1851
636,7840000710,5,1851
637,1200000916,4,1590
638,4171080001,4,1577
639,5020000125,4,1576
640,4117517285,4,1571
641,7840008803,4,1564
642,2950035574,4,1555
643,2950020574,4,1543
644,2950007574,4,1539
645,7336070974,4,1537
646,7241004760,4,1522
647,465,4,1519
648,2950021932,4,1518
649,2950020932,4,1509
650,1200000705,4,1507
651,7618332372,4,1505
652,1200000541,4,1490
653,7181704029,4,1482
654,1200000826,3,1194
655,1200000841,3,1194
656,1200000849,3,1194
657,1200000893,3,1194
658,4117517286,3,1184
659,2950011574,3,1182
660,7279600008,3,1176
661,2950021574,3,1163
662,3828100357,3,1138
663,2950035932,3,1128
664,7840000271,3,1125
665,4900000726,3,1114
666,4640010274,3,1108
667,1200000538,3,1101
668,5400073508,3,1098
669,61300871021,2,797
670,1200010430,2,795
671,2950081294,2,791
672,4171011298,2,789
673,7840000703,2,773
674,1660051702,2,743
675,2950020254,2,731
676,2950021254,2,731
677,2950035254,2,731
678,2950094254,2,731
679,1060866635,1,399
680,7336071018,1,399
681,61300871023,1,399
682,61300871070,1,399
683,61300871090,1,399
684,7020270499,1,398
685,4900000725,1,396
686,446,1,393
687,1200000559,1,391
688,7840000753,1,387
689,7840000725,1,384
690,7840008853,1,382
691,7686000251,1,381
692,6647987230,1,378
693,2950011294,1,371
694,7170210212,1,371
695,418,1,366
