choice_set,item,n_choices,n_chosen,cp,n_weeks_offered
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",4,660,1,0.00151515151515152,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",6,660,27,0.0409090909090909,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",7,660,5,0.00757575757575758,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",8,660,58,0.0878787878787879,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",9,660,4,0.00606060606060606,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",13,660,0,0,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",14,660,6,0.00909090909090909,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",17,660,8,0.0121212121212121,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",21,660,0,0,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",26,660,4,0.00606060606060606,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",27,660,14,0.0212121212121212,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",28,660,2,0.00303030303030303,2
"[0,1,3,4,6,7,8,9,13,14,17,21,26,27,28,29]",29,660,2,0.00303030303030303,2
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",0,4184,3220,0.769598470363289,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",1,4184,26,0.00621414913957935,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",3,4184,44,0.0105162523900574,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",4,4184,24,0.00573613766730402,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",6,4184,108,0.0258126195028681,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",8,4184,383,0.0915391969407266,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",13,4184,0,0,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",14,4184,15,0.00358508604206501,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",17,4184,67,0.0160133843212237,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",18,4184,0,0,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",21,4184,0,0,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",26,4184,18,0.00430210325047801,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",27,4184,189,0.0451720841300191,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",28,4184,32,0.00764818355640535,8
"[0,1,3,4,6,8,13,14,17,18,21,26,27,28,29]",29,4184,58,0.0138623326959847,8
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",0,5763,4083,0.708485163977095,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",1,5763,45,0.00780843310775638,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",3,5763,54,0.00937011972930765,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",4,5763,30,0.00520562207183758,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",6,5763,252,0.0437272254034357,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",8,5763,799,0.138643067846608,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",13,5763,0,0,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",14,5763,24,0.00416449765747007,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",17,5763,131,0.0227312163803575,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",21,5763,0,0,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",26,5763,21,0.00364393545028631,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",27,5763,194,0.0336630227312164,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",28,5763,53,0.00919659899357973,12
"[0,1,3,4,6,8,13,14,17,21,26,27,28,29]",29,5763,77,0.0133610966510498,12
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",0,9309,7840,0.842195724567623,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",2,9309,0,0,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",3,9309,131,0.014072403050811,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",4,9309,42,0.00451176281018369,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",5,9309,0,0,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",6,9309,225,0.0241701579116984,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",8,9309,882,0.0947470190138576,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",12,9309,0,0,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",13,9309,37,0.00397464818992373,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",14,9309,52,0.00558599205070362,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",17,9309,78,0.00837898807605543,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",18,9309,22,0.00236330432914384,28
"[0,2,3,4,5,6,8,12,13,14,17,18,20]",20,9309,0,0,28
"[0,2,3,4,5,6,8,12,13,14,18,20]",0,4353,3700,0.849988513668734,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",2,4353,0,0,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",3,4353,66,0.0151619572708477,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",4,4353,27,0.0062026188835286,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",5,4353,16,0.00367562600505399,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",6,4353,110,0.0252699287847462,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",8,4353,313,0.0719044337238686,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",12,4353,0,0,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",13,4353,18,0.00413507925568573,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",14,4353,32,0.00735125201010797,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",18,4353,17,0.00390535263036986,10
"[0,2,3,4,5,6,8,12,13,14,18,20]",20,4353,54,0.0124052377670572,10
"[0,2,3,4,5,6,8,12,13,14]",0,4732,4130,0.872781065088757,6
"[0,2,3,4,5,6,8,12,13,14]",2,4732,0,0,6
"[0,2,3,4,5,6,8,12,13,14]",3,4732,44,0.00929839391377853,6
"[0,2,3,4,5,6,8,12,13,14]",4,4732,46,0.00972104818258664,6
"[0,2,3,4,5,6,8,12,13,14]",5,4732,44,0.00929839391377853,6
"[0,2,3,4,5,6,8,12,13,14]",6,4732,130,0.0274725274725275,6
"[0,2,3,4,5,6,8,12,13,14]",8,4732,264,0.0557903634826712,6
"[0,2,3,4,5,6,8,12,13,14]",12,4732,0,0,6
"[0,2,3,4,5,6,8,12,13,14]",13,4732,57,0.0120456466610313,6
"[0,2,3,4,5,6,8,12,13,14]",14,4732,17,0.00359256128486898,6
